date,series_name,value,source_slug,source_url
2017-12-04,US - S&amp;P 500 - Forward PE Ratio,17.5471,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-05,US - S&amp;P 500 - Forward PE Ratio,17.4815,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-06,US - S&amp;P 500 - Forward PE Ratio,17.4795,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-07,US - S&amp;P 500 - Forward PE Ratio,17.5308,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-08,US - S&amp;P 500 - Forward PE Ratio,17.6273,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-11,US - S&amp;P 500 - Forward PE Ratio,17.6838,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-12,US - S&amp;P 500 - Forward PE Ratio,17.7111,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-13,US - S&amp;P 500 - Forward PE Ratio,17.7028,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-14,US - S&amp;P 500 - Forward PE Ratio,17.6307,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-15,US - S&amp;P 500 - Forward PE Ratio,17.7889,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-18,US - S&amp;P 500 - Forward PE Ratio,17.8843,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-19,US - S&amp;P 500 - Forward PE Ratio,17.8266,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-20,US - S&amp;P 500 - Forward PE Ratio,17.8118,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-21,US - S&amp;P 500 - Forward PE Ratio,17.8472,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-22,US - S&amp;P 500 - Forward PE Ratio,17.839,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-26,US - S&amp;P 500 - Forward PE Ratio,17.8201,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-27,US - S&amp;P 500 - Forward PE Ratio,17.8342,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-28,US - S&amp;P 500 - Forward PE Ratio,17.8669,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2017-12-29,US - S&amp;P 500 - Forward PE Ratio,17.7743,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-02,US - S&amp;P 500 - Forward PE Ratio,17.7824,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-03,US - S&amp;P 500 - Forward PE Ratio,17.8962,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-04,US - S&amp;P 500 - Forward PE Ratio,17.9683,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-05,US - S&amp;P 500 - Forward PE Ratio,18.0947,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-08,US - S&amp;P 500 - Forward PE Ratio,18.1247,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-09,US - S&amp;P 500 - Forward PE Ratio,18.1484,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-10,US - S&amp;P 500 - Forward PE Ratio,18.1282,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-11,US - S&amp;P 500 - Forward PE Ratio,18.2557,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-12,US - S&amp;P 500 - Forward PE Ratio,18.3789,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-16,US - S&amp;P 500 - Forward PE Ratio,18.3141,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-17,US - S&amp;P 500 - Forward PE Ratio,18.4865,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-18,US - S&amp;P 500 - Forward PE Ratio,18.4567,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-19,US - S&amp;P 500 - Forward PE Ratio,18.5376,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-22,US - S&amp;P 500 - Forward PE Ratio,18.6871,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-23,US - S&amp;P 500 - Forward PE Ratio,18.7278,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-24,US - S&amp;P 500 - Forward PE Ratio,18.7173,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-25,US - S&amp;P 500 - Forward PE Ratio,18.7286,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-26,US - S&amp;P 500 - Forward PE Ratio,18.9503,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-29,US - S&amp;P 500 - Forward PE Ratio,18.8228,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-30,US - S&amp;P 500 - Forward PE Ratio,18.6176,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-01-31,US - S&amp;P 500 - Forward PE Ratio,18.6267,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-01,US - S&amp;P 500 - Forward PE Ratio,18.6146,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-02,US - S&amp;P 500 - Forward PE Ratio,18.2199,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-05,US - S&amp;P 500 - Forward PE Ratio,17.4732,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-06,US - S&amp;P 500 - Forward PE Ratio,17.778,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-07,US - S&amp;P 500 - Forward PE Ratio,17.689,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-08,US - S&amp;P 500 - Forward PE Ratio,17.0251,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-09,US - S&amp;P 500 - Forward PE Ratio,17.2794,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-12,US - S&amp;P 500 - Forward PE Ratio,17.5198,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-13,US - S&amp;P 500 - Forward PE Ratio,17.5656,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-14,US - S&amp;P 500 - Forward PE Ratio,17.801,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-15,US - S&amp;P 500 - Forward PE Ratio,18.0158,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-16,US - S&amp;P 500 - Forward PE Ratio,18.0226,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-20,US - S&amp;P 500 - Forward PE Ratio,17.9173,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-21,US - S&amp;P 500 - Forward PE Ratio,17.8188,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-22,US - S&amp;P 500 - Forward PE Ratio,17.8361,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-23,US - S&amp;P 500 - Forward PE Ratio,18.122,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-26,US - S&amp;P 500 - Forward PE Ratio,18.3351,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-27,US - S&amp;P 500 - Forward PE Ratio,18.1021,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-02-28,US - S&amp;P 500 - Forward PE Ratio,17.9013,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-01,US - S&amp;P 500 - Forward PE Ratio,17.6627,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-02,US - S&amp;P 500 - Forward PE Ratio,17.7523,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-05,US - S&amp;P 500 - Forward PE Ratio,17.9482,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-06,US - S&amp;P 500 - Forward PE Ratio,17.9955,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-07,US - S&amp;P 500 - Forward PE Ratio,17.9868,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-08,US - S&amp;P 500 - Forward PE Ratio,18.0671,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-09,US - S&amp;P 500 - Forward PE Ratio,18.3811,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-12,US - S&amp;P 500 - Forward PE Ratio,18.3577,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-13,US - S&amp;P 500 - Forward PE Ratio,18.2408,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-14,US - S&amp;P 500 - Forward PE Ratio,18.1364,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-15,US - S&amp;P 500 - Forward PE Ratio,18.1222,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-16,US - S&amp;P 500 - Forward PE Ratio,18.1531,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-19,US - S&amp;P 500 - Forward PE Ratio,17.8952,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-20,US - S&amp;P 500 - Forward PE Ratio,17.9218,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-21,US - S&amp;P 500 - Forward PE Ratio,17.8887,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-22,US - S&amp;P 500 - Forward PE Ratio,17.4386,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-23,US - S&amp;P 500 - Forward PE Ratio,17.073,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-26,US - S&amp;P 500 - Forward PE Ratio,17.5366,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-27,US - S&amp;P 500 - Forward PE Ratio,17.2336,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-28,US - S&amp;P 500 - Forward PE Ratio,17.1834,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-03-29,US - S&amp;P 500 - Forward PE Ratio,17.42,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-02,US - S&amp;P 500 - Forward PE Ratio,16.8695,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-03,US - S&amp;P 500 - Forward PE Ratio,17.0823,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-04,US - S&amp;P 500 - Forward PE Ratio,17.2799,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-05,US - S&amp;P 500 - Forward PE Ratio,17.3985,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-06,US - S&amp;P 500 - Forward PE Ratio,17.0171,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-09,US - S&amp;P 500 - Forward PE Ratio,17.0739,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-10,US - S&amp;P 500 - Forward PE Ratio,17.3595,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-11,US - S&amp;P 500 - Forward PE Ratio,17.2636,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-12,US - S&amp;P 500 - Forward PE Ratio,17.406,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-13,US - S&amp;P 500 - Forward PE Ratio,17.3558,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-16,US - S&amp;P 500 - Forward PE Ratio,17.4965,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-17,US - S&amp;P 500 - Forward PE Ratio,17.683,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-18,US - S&amp;P 500 - Forward PE Ratio,17.6977,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-19,US - S&amp;P 500 - Forward PE Ratio,17.5964,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-20,US - S&amp;P 500 - Forward PE Ratio,17.4462,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-23,US - S&amp;P 500 - Forward PE Ratio,17.4472,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-24,US - S&amp;P 500 - Forward PE Ratio,17.2137,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-25,US - S&amp;P 500 - Forward PE Ratio,17.2453,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-26,US - S&amp;P 500 - Forward PE Ratio,17.4253,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-27,US - S&amp;P 500 - Forward PE Ratio,17.4447,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-04-30,US - S&amp;P 500 - Forward PE Ratio,17.3019,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-01,US - S&amp;P 500 - Forward PE Ratio,17.346,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-02,US - S&amp;P 500 - Forward PE Ratio,17.221,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-03,US - S&amp;P 500 - Forward PE Ratio,17.1822,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-04,US - S&amp;P 500 - Forward PE Ratio,17.4023,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-07,US - S&amp;P 500 - Forward PE Ratio,17.4625,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-08,US - S&amp;P 500 - Forward PE Ratio,17.4578,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-09,US - S&amp;P 500 - Forward PE Ratio,17.6269,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-10,US - S&amp;P 500 - Forward PE Ratio,17.792,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-11,US - S&amp;P 500 - Forward PE Ratio,17.8224,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-14,US - S&amp;P 500 - Forward PE Ratio,17.8382,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-15,US - S&amp;P 500 - Forward PE Ratio,17.7161,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-16,US - S&amp;P 500 - Forward PE Ratio,17.788,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-17,US - S&amp;P 500 - Forward PE Ratio,17.7728,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-18,US - S&amp;P 500 - Forward PE Ratio,17.726,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-21,US - S&amp;P 500 - Forward PE Ratio,17.857,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-22,US - S&amp;P 500 - Forward PE Ratio,17.801,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-23,US - S&amp;P 500 - Forward PE Ratio,17.8588,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-24,US - S&amp;P 500 - Forward PE Ratio,17.8227,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-25,US - S&amp;P 500 - Forward PE Ratio,17.7807,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-29,US - S&amp;P 500 - Forward PE Ratio,17.575,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-30,US - S&amp;P 500 - Forward PE Ratio,17.7982,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-05-31,US - S&amp;P 500 - Forward PE Ratio,17.6757,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-01,US - S&amp;P 500 - Forward PE Ratio,17.8675,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-04,US - S&amp;P 500 - Forward PE Ratio,17.9475,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-05,US - S&amp;P 500 - Forward PE Ratio,17.9601,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-06,US - S&amp;P 500 - Forward PE Ratio,18.114,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-07,US - S&amp;P 500 - Forward PE Ratio,18.1011,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-08,US - S&amp;P 500 - Forward PE Ratio,18.1577,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-11,US - S&amp;P 500 - Forward PE Ratio,18.1771,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-12,US - S&amp;P 500 - Forward PE Ratio,18.2088,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-13,US - S&amp;P 500 - Forward PE Ratio,18.1354,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-14,US - S&amp;P 500 - Forward PE Ratio,18.1803,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-15,US - S&amp;P 500 - Forward PE Ratio,18.1618,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-18,US - S&amp;P 500 - Forward PE Ratio,18.1232,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-19,US - S&amp;P 500 - Forward PE Ratio,18.0502,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-20,US - S&amp;P 500 - Forward PE Ratio,18.0812,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-21,US - S&amp;P 500 - Forward PE Ratio,17.9664,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-22,US - S&amp;P 500 - Forward PE Ratio,17.9999,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-25,US - S&amp;P 500 - Forward PE Ratio,17.7528,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-26,US - S&amp;P 500 - Forward PE Ratio,17.792,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-27,US - S&amp;P 500 - Forward PE Ratio,17.6389,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-28,US - S&amp;P 500 - Forward PE Ratio,17.7479,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-06-29,US - S&amp;P 500 - Forward PE Ratio,17.7613,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-02,US - S&amp;P 500 - Forward PE Ratio,17.644,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-03,US - S&amp;P 500 - Forward PE Ratio,17.5567,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-05,US - S&amp;P 500 - Forward PE Ratio,17.7081,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-06,US - S&amp;P 500 - Forward PE Ratio,17.8583,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-09,US - S&amp;P 500 - Forward PE Ratio,18.0159,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-10,US - S&amp;P 500 - Forward PE Ratio,18.0784,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-11,US - S&amp;P 500 - Forward PE Ratio,17.9502,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-12,US - S&amp;P 500 - Forward PE Ratio,18.1072,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-13,US - S&amp;P 500 - Forward PE Ratio,18.1268,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-16,US - S&amp;P 500 - Forward PE Ratio,18.1081,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-17,US - S&amp;P 500 - Forward PE Ratio,18.1801,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-18,US - S&amp;P 500 - Forward PE Ratio,18.2194,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-19,US - S&amp;P 500 - Forward PE Ratio,18.1473,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-20,US - S&amp;P 500 - Forward PE Ratio,18.1301,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-23,US - S&amp;P 500 - Forward PE Ratio,18.1635,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-24,US - S&amp;P 500 - Forward PE Ratio,18.2503,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-25,US - S&amp;P 500 - Forward PE Ratio,18.4164,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-26,US - S&amp;P 500 - Forward PE Ratio,18.3606,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-27,US - S&amp;P 500 - Forward PE Ratio,18.2401,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-30,US - S&amp;P 500 - Forward PE Ratio,18.1351,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-07-31,US - S&amp;P 500 - Forward PE Ratio,18.2237,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-01,US - S&amp;P 500 - Forward PE Ratio,18.2047,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-02,US - S&amp;P 500 - Forward PE Ratio,18.2944,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-03,US - S&amp;P 500 - Forward PE Ratio,18.3794,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-06,US - S&amp;P 500 - Forward PE Ratio,18.4444,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-07,US - S&amp;P 500 - Forward PE Ratio,18.4965,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-08,US - S&amp;P 500 - Forward PE Ratio,18.4917,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-09,US - S&amp;P 500 - Forward PE Ratio,18.465,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-10,US - S&amp;P 500 - Forward PE Ratio,18.3336,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-13,US - S&amp;P 500 - Forward PE Ratio,18.2602,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-14,US - S&amp;P 500 - Forward PE Ratio,18.3769,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-15,US - S&amp;P 500 - Forward PE Ratio,18.2372,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-16,US - S&amp;P 500 - Forward PE Ratio,18.3816,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-17,US - S&amp;P 500 - Forward PE Ratio,18.4427,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2018-08-20,US - S&amp;P 500 - Forward PE Ratio,18.4874,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
