NK225E    ,OOP,202604  ,000000047000.000000,            ,131167018,0000385.0000,0000000.0,0000385.00,0.447273,141167018,0000000.0000,0000000.0,0006747.31,0.421468,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000047250.000000,            ,181047218,0000410.0000,0000000.0,0000409.99,0.442838,191047218,0000000.0000,0000000.0,0006519.18,0.418115,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000047500.000000,            ,181047518,0000440.0000,0000000.0,0000439.99,0.439548,191047518,0000000.0000,0000000.0,0006291.09,0.415910,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000047750.000000,            ,181047718,0000410.0000,0000000.0,0000438.19,0.429196,191047718,0000000.0000,0000000.0,0006065.66,0.406141,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000048000.000000,            ,131168018,0000480.0000,0000000.0,0000480.00,0.424952,141168018,0000000.0000,0000000.0,0005840.29,0.402820,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000048250.000000,            ,181048218,0000455.0000,0000000.0,0000490.49,0.418634,191048218,0000000.0000,0000000.0,0005618.88,0.397260,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000048500.000000,            ,181048518,0000530.0000,0000000.0,0000529.99,0.411879,191048518,0000000.0000,0000000.0,0005401.44,0.391207,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000048750.000000,            ,181048718,0000550.0000,0000000.0,0000548.36,0.407510,191048718,0000000.0000,0000000.0,0005184.64,0.387604,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000049000.000000,            ,131169018,0000620.0000,0000000.0,0000582.67,0.402541,141169018,0000000.0000,0000000.0,0004965.32,0.383327,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000049125.000000,            ,131049118,0000000.0000,0000000.0,0000602.29,0.400505,141049118,0000000.0000,0000000.0,0004854.17,0.381635,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000049250.000000,            ,181049218,0000600.0000,0000000.0,0000621.91,0.398306,191049218,0000000.0000,0000000.0,0004747.14,0.379763,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000049375.000000,            ,131049318,0000665.0000,0000000.0,0000665.00,0.397230,141049318,0000000.0000,0000000.0,0004639.56,0.379034,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000049500.000000,            ,131169518,0000620.0000,0000000.0,0000661.14,0.393435,141169518,0000000.0000,0000000.0,0004549.95,0.375497,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000049625.000000,            ,131049618,0000705.0000,0000000.0,0000705.00,0.392010,141049618,0000000.0000,0000000.0,0004430.20,0.374384,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000049750.000000,            ,131169718,0000675.0000,0000000.0,0000697.87,0.386731,141169718,0000000.0000,0000000.0,0004328.29,0.369312,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000049875.000000,            ,131049818,0000000.0000,0000000.0,0000719.94,0.384991,141049818,0000000.0000,0000000.0,0004220.92,0.367858,0053700.39,0.314400
