date,exchange,commodity_code,commodity_name,inventory_total,inventory_registered,inventory_eligible,inventory_unit,settlement_price_usd
2000-03-09,COMEX,HG,Copper,96440,,,pounds,
2000-03-12,COMEX,HG,Copper,96487,,,pounds,
2000-03-13,COMEX,HG,Copper,96635,,,pounds,
2000-03-14,COMEX,HG,Copper,96682,,,pounds,
2000-03-15,COMEX,HG,Copper,96558,,,pounds,
2000-03-16,COMEX,HG,Copper,96450,,,pounds,
2000-03-19,COMEX,HG,Copper,96323,,,pounds,
2000-03-20,COMEX,HG,Copper,96308,,,pounds,
2000-03-21,COMEX,HG,Copper,96308,,,pounds,
2000-03-22,COMEX,HG,Copper,96048,,,pounds,
2000-03-23,COMEX,HG,Copper,95786,,,pounds,
2000-03-26,COMEX,HG,Copper,95727,,,pounds,
2000-03-27,COMEX,HG,Copper,95681,,,pounds,
2000-03-28,COMEX,HG,Copper,95829,,,pounds,
2000-03-29,COMEX,HG,Copper,95852,,,pounds,
2000-03-30,COMEX,HG,Copper,95852,,,pounds,
2000-04-02,COMEX,HG,Copper,95900,,,pounds,
2000-04-03,COMEX,HG,Copper,96050,,,pounds,
2000-04-04,COMEX,HG,Copper,96150,,,pounds,
2000-04-05,COMEX,HG,Copper,96197,,,pounds,
2000-04-06,COMEX,HG,Copper,96197,,,pounds,
2000-04-09,COMEX,HG,Copper,96244,,,pounds,
2000-04-10,COMEX,HG,Copper,95737,,,pounds,
2000-04-11,COMEX,HG,Copper,94936,,,pounds,
2000-04-13,COMEX,HG,Copper,94636,,,pounds,
2000-04-16,COMEX,HG,Copper,93154,,,pounds,
2000-04-17,COMEX,HG,Copper,92474,,,pounds,
2000-04-18,COMEX,HG,Copper,91993,,,pounds,
2000-04-19,COMEX,HG,Copper,91165,,,pounds,
2000-04-23,COMEX,HG,Copper,89589,,,pounds,
2000-04-24,COMEX,HG,Copper,88979,,,pounds,
2000-04-25,COMEX,HG,Copper,88274,,,pounds,
2000-04-26,COMEX,HG,Copper,87269,,,pounds,
2000-04-27,COMEX,HG,Copper,86564,,,pounds,
2000-04-30,COMEX,HG,Copper,85736,,,pounds,
2000-05-01,COMEX,HG,Copper,85007,,,pounds,
2000-05-02,COMEX,HG,Copper,84301,,,pounds,
2000-05-03,COMEX,HG,Copper,83498,,,pounds,
2000-05-04,COMEX,HG,Copper,82599,,,pounds,
2000-05-08,COMEX,HG,Copper,80764,,,pounds,
2000-05-09,COMEX,HG,Copper,79930,,,pounds,
2000-05-10,COMEX,HG,Copper,78816,,,pounds,
2000-05-11,COMEX,HG,Copper,77816,,,pounds,
2000-05-14,COMEX,HG,Copper,76751,,,pounds,
2000-05-15,COMEX,HG,Copper,76132,,,pounds,
2000-05-16,COMEX,HG,Copper,75240,,,pounds,
2000-05-17,COMEX,HG,Copper,74763,,,pounds,
2000-05-18,COMEX,HG,Copper,74462,,,pounds,
2000-05-21,COMEX,HG,Copper,74510,,,pounds,
2000-05-22,COMEX,HG,Copper,74658,,,pounds,
2000-05-23,COMEX,HG,Copper,74805,,,pounds,
2000-05-24,COMEX,HG,Copper,74805,,,pounds,
2000-05-25,COMEX,HG,Copper,74805,,,pounds,
2000-05-29,COMEX,HG,Copper,74876,,,pounds,
2000-05-30,COMEX,HG,Copper,75025,,,pounds,
2000-05-31,COMEX,HG,Copper,75048,,,pounds,
2000-06-01,COMEX,HG,Copper,75048,,,pounds,
2000-06-04,COMEX,HG,Copper,75095,,,pounds,
2000-06-05,COMEX,HG,Copper,74838,,,pounds,
2000-06-06,COMEX,HG,Copper,74544,,,pounds,
2000-06-07,COMEX,HG,Copper,74692,,,pounds,
2000-06-08,COMEX,HG,Copper,74198,,,pounds,
2000-06-11,COMEX,HG,Copper,74294,,,pounds,
2000-06-12,COMEX,HG,Copper,74158,,,pounds,
2000-06-13,COMEX,HG,Copper,74330,,,pounds,
2000-06-14,COMEX,HG,Copper,74378,,,pounds,
2000-06-15,COMEX,HG,Copper,74193,,,pounds,
2000-06-18,COMEX,HG,Copper,74216,,,pounds,
2000-06-19,COMEX,HG,Copper,73879,,,pounds,
2000-06-20,COMEX,HG,Copper,73924,,,pounds,
2000-06-21,COMEX,HG,Copper,73616,,,pounds,
2000-06-22,COMEX,HG,Copper,73686,,,pounds,
2000-06-25,COMEX,HG,Copper,73709,,,pounds,
2000-06-26,COMEX,HG,Copper,73834,,,pounds,
2000-06-27,COMEX,HG,Copper,73803,,,pounds,
2000-06-28,COMEX,HG,Copper,73621,,,pounds,
2000-06-29,COMEX,HG,Copper,73645,,,pounds,
2000-07-04,COMEX,HG,Copper,73645,,,pounds,
2000-07-05,COMEX,HG,Copper,73716,,,pounds,
2000-07-06,COMEX,HG,Copper,73887,,,pounds,
2000-07-09,COMEX,HG,Copper,73982,,,pounds,
2000-07-10,COMEX,HG,Copper,73898,,,pounds,
2000-07-11,COMEX,HG,Copper,74069,,,pounds,
2000-07-12,COMEX,HG,Copper,73703,,,pounds,
2000-07-13,COMEX,HG,Copper,73726,,,pounds,
2000-07-16,COMEX,HG,Copper,73755,,,pounds,
2000-07-17,COMEX,HG,Copper,73950,,,pounds,
2000-07-18,COMEX,HG,Copper,73870,,,pounds,
2000-07-19,COMEX,HG,Copper,73917,,,pounds,
2000-07-20,COMEX,HG,Copper,73362,,,pounds,
2000-07-23,COMEX,HG,Copper,73362,,,pounds,
2000-07-24,COMEX,HG,Copper,73447,,,pounds,
2000-07-25,COMEX,HG,Copper,73617,,,pounds,
2000-07-26,COMEX,HG,Copper,73617,,,pounds,
2000-07-27,COMEX,HG,Copper,73242,,,pounds,
2000-07-30,COMEX,HG,Copper,73167,,,pounds,
2000-07-31,COMEX,HG,Copper,72477,,,pounds,
2000-08-01,COMEX,HG,Copper,72045,,,pounds,
2000-08-02,COMEX,HG,Copper,71228,,,pounds,
2000-08-03,COMEX,HG,Copper,70374,,,pounds,
2000-08-06,COMEX,HG,Copper,70011,,,pounds,
2000-08-07,COMEX,HG,Copper,69459,,,pounds,
2000-08-08,COMEX,HG,Copper,68991,,,pounds,
2000-08-09,COMEX,HG,Copper,67929,,,pounds,
2000-08-10,COMEX,HG,Copper,66772,,,pounds,
2000-08-13,COMEX,HG,Copper,65514,,,pounds,
2000-08-14,COMEX,HG,Copper,65459,,,pounds,
2000-08-15,COMEX,HG,Copper,65103,,,pounds,
2000-08-16,COMEX,HG,Copper,64958,,,pounds,
2000-08-17,COMEX,HG,Copper,64506,,,pounds,
2000-08-20,COMEX,HG,Copper,64023,,,pounds,
2000-08-21,COMEX,HG,Copper,63984,,,pounds,
2000-08-22,COMEX,HG,Copper,63853,,,pounds,
2000-08-23,COMEX,HG,Copper,63607,,,pounds,
2000-08-24,COMEX,HG,Copper,63349,,,pounds,
2000-08-27,COMEX,HG,Copper,63130,,,pounds,
2000-08-28,COMEX,HG,Copper,62996,,,pounds,
2000-08-29,COMEX,HG,Copper,62896,,,pounds,
2000-08-30,COMEX,HG,Copper,62833,,,pounds,
2000-08-31,COMEX,HG,Copper,62811,,,pounds,
2000-09-04,COMEX,HG,Copper,62726,,,pounds,
2000-09-05,COMEX,HG,Copper,62861,,,pounds,
2000-09-06,COMEX,HG,Copper,62614,,,pounds,
2000-09-07,COMEX,HG,Copper,62464,,,pounds,
2000-09-10,COMEX,HG,Copper,62488,,,pounds,
2000-09-11,COMEX,HG,Copper,62533,,,pounds,
2000-09-12,COMEX,HG,Copper,62439,,,pounds,
2000-09-13,COMEX,HG,Copper,62079,,,pounds,
2000-09-14,COMEX,HG,Copper,62127,,,pounds,
2000-09-17,COMEX,HG,Copper,62222,,,pounds,
2000-09-18,COMEX,HG,Copper,62366,,,pounds,
2000-09-19,COMEX,HG,Copper,62255,,,pounds,
2000-09-20,COMEX,HG,Copper,62302,,,pounds,
2000-09-21,COMEX,HG,Copper,62325,,,pounds,
2000-09-24,COMEX,HG,Copper,62373,,,pounds,
2000-09-25,COMEX,HG,Copper,62446,,,pounds,
2000-09-26,COMEX,HG,Copper,62081,,,pounds,
2000-09-27,COMEX,HG,Copper,62081,,,pounds,
2000-09-28,COMEX,HG,Copper,62081,,,pounds,
2000-10-01,COMEX,HG,Copper,62251,,,pounds,
2000-10-02,COMEX,HG,Copper,61907,,,pounds,
2000-10-03,COMEX,HG,Copper,61930,,,pounds,
2000-10-04,COMEX,HG,Copper,61954,,,pounds,
2000-10-05,COMEX,HG,Copper,62001,,,pounds,
2000-10-08,COMEX,HG,Copper,62001,,,pounds,
2000-10-09,COMEX,HG,Copper,62002,,,pounds,
2000-10-10,COMEX,HG,Copper,62151,,,pounds,
2000-10-11,COMEX,HG,Copper,62174,,,pounds,
2000-10-12,COMEX,HG,Copper,62174,,,pounds,
2000-10-15,COMEX,HG,Copper,62221,,,pounds,
2000-10-16,COMEX,HG,Copper,62345,,,pounds,
2000-10-17,COMEX,HG,Copper,62493,,,pounds,
2000-10-18,COMEX,HG,Copper,62516,,,pounds,
2000-10-19,COMEX,HG,Copper,62539,,,pounds,
2000-10-22,COMEX,HG,Copper,62611,,,pounds,
2000-10-23,COMEX,HG,Copper,62831,,,pounds,
2000-10-24,COMEX,HG,Copper,63080,,,pounds,
2000-10-25,COMEX,HG,Copper,63104,,,pounds,
2000-10-26,COMEX,HG,Copper,63151,,,pounds,
2000-10-29,COMEX,HG,Copper,63198,,,pounds,
2000-10-30,COMEX,HG,Copper,63367,,,pounds,
2000-10-31,COMEX,HG,Copper,63367,,,pounds,
2000-11-01,COMEX,HG,Copper,63367,,,pounds,
2000-11-02,COMEX,HG,Copper,63415,,,pounds,
2000-11-05,COMEX,HG,Copper,63438,,,pounds,
2000-11-06,COMEX,HG,Copper,63609,,,pounds,
2000-11-07,COMEX,HG,Copper,63805,,,pounds,
2000-11-08,COMEX,HG,Copper,63916,,,pounds,
2000-11-09,COMEX,HG,Copper,63940,,,pounds,
2000-11-12,COMEX,HG,Copper,63987,,,pounds,
2000-11-13,COMEX,HG,Copper,64134,,,pounds,
2000-11-14,COMEX,HG,Copper,64258,,,pounds,
2000-11-15,COMEX,HG,Copper,64571,,,pounds,
2000-11-16,COMEX,HG,Copper,64352,,,pounds,
2000-11-19,COMEX,HG,Copper,64400,,,pounds,
2000-11-20,COMEX,HG,Copper,64571,,,pounds,
2000-11-21,COMEX,HG,Copper,64742,,,pounds,
2000-11-23,COMEX,HG,Copper,64571,,,pounds,
2000-11-26,COMEX,HG,Copper,64766,,,pounds,
2000-11-27,COMEX,HG,Copper,64863,,,pounds,
2000-11-28,COMEX,HG,Copper,64910,,,pounds,
2000-11-29,COMEX,HG,Copper,64935,,,pounds,
2000-11-30,COMEX,HG,Copper,64872,,,pounds,
2000-12-03,COMEX,HG,Copper,64943,,,pounds,
2000-12-04,COMEX,HG,Copper,65067,,,pounds,
2000-12-05,COMEX,HG,Copper,64962,,,pounds,
2000-12-06,COMEX,HG,Copper,62764,,,pounds,
2000-12-07,COMEX,HG,Copper,64062,,,pounds,
2000-12-10,COMEX,HG,Copper,63908,,,pounds,
2000-12-11,COMEX,HG,Copper,63295,,,pounds,
2000-12-12,COMEX,HG,Copper,62764,,,pounds,
2000-12-13,COMEX,HG,Copper,61929,,,pounds,
2000-12-14,COMEX,HG,Copper,61386,,,pounds,
2000-12-17,COMEX,HG,Copper,60956,,,pounds,
2000-12-18,COMEX,HG,Copper,61494,,,pounds,
2000-12-19,COMEX,HG,Copper,61592,,,pounds,
2000-12-20,COMEX,HG,Copper,62279,,,pounds,
2000-12-21,COMEX,HG,Copper,63487,,,pounds,
2000-12-25,COMEX,HG,Copper,63292,,,pounds,
2000-12-26,COMEX,HG,Copper,63525,,,pounds,
2000-12-27,COMEX,HG,Copper,64331,,,pounds,
2000-12-28,COMEX,HG,Copper,64672,,,pounds,
2001-01-01,COMEX,HG,Copper,65593,,,pounds,
2001-01-02,COMEX,HG,Copper,66487,,,pounds,
2001-01-03,COMEX,HG,Copper,67167,,,pounds,
2001-01-04,COMEX,HG,Copper,67699,,,pounds,
2001-01-07,COMEX,HG,Copper,67852,,,pounds,
2001-01-08,COMEX,HG,Copper,68043,,,pounds,
2001-01-09,COMEX,HG,Copper,68415,,,pounds,
2001-01-10,COMEX,HG,Copper,68402,,,pounds,
2001-01-11,COMEX,HG,Copper,68781,,,pounds,
2001-01-15,COMEX,HG,Copper,68767,,,pounds,
2001-01-16,COMEX,HG,Copper,69065,,,pounds,
2001-01-17,COMEX,HG,Copper,70089,,,pounds,
2001-01-18,COMEX,HG,Copper,70910,,,pounds,
2001-01-21,COMEX,HG,Copper,72354,,,pounds,
2001-01-22,COMEX,HG,Copper,73776,,,pounds,
2001-01-23,COMEX,HG,Copper,75739,,,pounds,
2001-01-24,COMEX,HG,Copper,76921,,,pounds,
2001-01-25,COMEX,HG,Copper,78129,,,pounds,
2001-01-28,COMEX,HG,Copper,78765,,,pounds,
2001-01-29,COMEX,HG,Copper,79091,,,pounds,
2001-01-30,COMEX,HG,Copper,79277,,,pounds,
2001-01-31,COMEX,HG,Copper,79438,,,pounds,
2001-02-01,COMEX,HG,Copper,79476,,,pounds,
2001-02-04,COMEX,HG,Copper,79952,,,pounds,
2001-02-05,COMEX,HG,Copper,80077,,,pounds,
2001-02-06,COMEX,HG,Copper,80734,,,pounds,
2001-02-07,COMEX,HG,Copper,80671,,,pounds,
2001-02-08,COMEX,HG,Copper,80298,,,pounds,
2001-02-11,COMEX,HG,Copper,80742,,,pounds,
2001-02-12,COMEX,HG,Copper,80754,,,pounds,
2001-02-13,COMEX,HG,Copper,81229,,,pounds,
2001-02-14,COMEX,HG,Copper,81276,,,pounds,
2001-02-15,COMEX,HG,Copper,81876,,,pounds,
2001-02-19,COMEX,HG,Copper,83021,,,pounds,
2001-02-20,COMEX,HG,Copper,84434,,,pounds,
2001-02-21,COMEX,HG,Copper,85739,,,pounds,
2001-02-22,COMEX,HG,Copper,87090,,,pounds,
2001-02-25,COMEX,HG,Copper,88300,,,pounds,
2001-02-26,COMEX,HG,Copper,89366,,,pounds,
2001-02-27,COMEX,HG,Copper,89961,,,pounds,
2001-02-28,COMEX,HG,Copper,90514,,,pounds,
2001-03-01,COMEX,HG,Copper,90886,,,pounds,
2001-03-04,COMEX,HG,Copper,90710,,,pounds,
2001-03-05,COMEX,HG,Copper,90720,,,pounds,
2001-03-06,COMEX,HG,Copper,90913,,,pounds,
2001-03-07,COMEX,HG,Copper,91264,,,pounds,
2001-03-08,COMEX,HG,Copper,90987,,,pounds,
2001-03-11,COMEX,HG,Copper,90913,,,pounds,
2001-03-12,COMEX,HG,Copper,91110,,,pounds,
2001-03-13,COMEX,HG,Copper,91781,,,pounds,
2001-03-14,COMEX,HG,Copper,92216,,,pounds,
2001-03-15,COMEX,HG,Copper,92873,,,pounds,
2001-03-18,COMEX,HG,Copper,93275,,,pounds,
2001-03-19,COMEX,HG,Copper,93829,,,pounds,
2001-03-20,COMEX,HG,Copper,94434,,,pounds,
2001-03-21,COMEX,HG,Copper,95272,,,pounds,
2001-03-22,COMEX,HG,Copper,96198,,,pounds,
2001-03-25,COMEX,HG,Copper,99594,,,pounds,
2001-03-26,COMEX,HG,Copper,100876,,,pounds,
2001-03-27,COMEX,HG,Copper,102572,,,pounds,
2001-03-28,COMEX,HG,Copper,104085,,,pounds,
2001-03-29,COMEX,HG,Copper,105136,,,pounds,
2001-04-01,COMEX,HG,Copper,106339,,,pounds,
2001-04-02,COMEX,HG,Copper,109877,,,pounds,
2001-04-03,COMEX,HG,Copper,110317,,,pounds,
2001-04-04,COMEX,HG,Copper,110385,,,pounds,
2001-04-05,COMEX,HG,Copper,110661,,,pounds,
2001-04-08,COMEX,HG,Copper,107213,,,pounds,
2001-04-09,COMEX,HG,Copper,108031,,,pounds,
2001-04-10,COMEX,HG,Copper,108868,,,pounds,
2001-04-11,COMEX,HG,Copper,109266,,,pounds,
2001-04-15,COMEX,HG,Copper,110454,,,pounds,
2001-04-16,COMEX,HG,Copper,111938,,,pounds,
2001-04-17,COMEX,HG,Copper,113848,,,pounds,
2001-04-18,COMEX,HG,Copper,114641,,,pounds,
2001-04-19,COMEX,HG,Copper,115056,,,pounds,
2001-04-22,COMEX,HG,Copper,117873,,,pounds,
2001-04-23,COMEX,HG,Copper,119508,,,pounds,
2001-04-24,COMEX,HG,Copper,120963,,,pounds,
2001-04-25,COMEX,HG,Copper,122832,,,pounds,
2001-04-26,COMEX,HG,Copper,124479,,,pounds,
2001-04-29,COMEX,HG,Copper,126515,,,pounds,
2001-04-30,COMEX,HG,Copper,127131,,,pounds,
2001-05-01,COMEX,HG,Copper,127131,,,pounds,
2001-05-02,COMEX,HG,Copper,127176,,,pounds,
2001-05-03,COMEX,HG,Copper,127176,,,pounds,
2001-05-06,COMEX,HG,Copper,127773,,,pounds,
2001-05-07,COMEX,HG,Copper,128764,,,pounds,
2001-05-08,COMEX,HG,Copper,129044,,,pounds,
2001-05-09,COMEX,HG,Copper,129176,,,pounds,
2001-05-10,COMEX,HG,Copper,130497,,,pounds,
2001-05-13,COMEX,HG,Copper,131521,,,pounds,
2001-05-14,COMEX,HG,Copper,132925,,,pounds,
2001-05-15,COMEX,HG,Copper,133917,,,pounds,
2001-05-16,COMEX,HG,Copper,131521,,,pounds,
2001-05-17,COMEX,HG,Copper,136974,,,pounds,
2001-05-20,COMEX,HG,Copper,138267,,,pounds,
2001-05-21,COMEX,HG,Copper,140708,,,pounds,
2001-05-22,COMEX,HG,Copper,143053,,,pounds,
2001-05-23,COMEX,HG,Copper,143533,,,pounds,
2001-05-24,COMEX,HG,Copper,147176,,,pounds,
2001-05-28,COMEX,HG,Copper,149066,,,pounds,
2001-05-29,COMEX,HG,Copper,150619,,,pounds,
2001-05-30,COMEX,HG,Copper,150919,,,pounds,
2001-05-31,COMEX,HG,Copper,153269,,,pounds,
2001-06-03,COMEX,HG,Copper,153982,,,pounds,
2001-06-04,COMEX,HG,Copper,154028,,,pounds,
2001-06-05,COMEX,HG,Copper,154315,,,pounds,
2001-06-06,COMEX,HG,Copper,155793,,,pounds,
2001-06-07,COMEX,HG,Copper,157257,,,pounds,
2001-06-10,COMEX,HG,Copper,158379,,,pounds,
2001-06-11,COMEX,HG,Copper,159282,,,pounds,
2001-06-12,COMEX,HG,Copper,160648,,,pounds,
2001-06-13,COMEX,HG,Copper,161196,,,pounds,
2001-06-14,COMEX,HG,Copper,162348,,,pounds,
2001-06-17,COMEX,HG,Copper,162970,,,pounds,
2001-06-18,COMEX,HG,Copper,163640,,,pounds,
2001-06-19,COMEX,HG,Copper,164159,,,pounds,
2001-06-20,COMEX,HG,Copper,164537,,,pounds,
2001-06-21,COMEX,HG,Copper,164285,,,pounds,
2001-06-24,COMEX,HG,Copper,163915,,,pounds,
2001-06-25,COMEX,HG,Copper,164367,,,pounds,
2001-06-26,COMEX,HG,Copper,165495,,,pounds,
2001-06-27,COMEX,HG,Copper,165174,,,pounds,
2001-06-28,COMEX,HG,Copper,165082,,,pounds,
2001-07-01,COMEX,HG,Copper,164871,,,pounds,
2001-07-02,COMEX,HG,Copper,165232,,,pounds,
2001-07-04,COMEX,HG,Copper,166367,,,pounds,
2001-07-05,COMEX,HG,Copper,167071,,,pounds,
2001-07-08,COMEX,HG,Copper,167618,,,pounds,
2001-07-09,COMEX,HG,Copper,168241,,,pounds,
2001-07-10,COMEX,HG,Copper,168642,,,pounds,
2001-07-11,COMEX,HG,Copper,168977,,,pounds,
2001-07-12,COMEX,HG,Copper,169462,,,pounds,
2001-07-15,COMEX,HG,Copper,170080,,,pounds,
2001-07-16,COMEX,HG,Copper,170342,,,pounds,
2001-07-17,COMEX,HG,Copper,171991,,,pounds,
2001-07-18,COMEX,HG,Copper,171991,,,pounds,
2001-07-19,COMEX,HG,Copper,172769,,,pounds,
2001-07-22,COMEX,HG,Copper,172837,,,pounds,
2001-07-23,COMEX,HG,Copper,173019,,,pounds,
2001-07-24,COMEX,HG,Copper,173476,,,pounds,
2001-07-25,COMEX,HG,Copper,174328,,,pounds,
2001-07-26,COMEX,HG,Copper,175003,,,pounds,
2001-07-29,COMEX,HG,Copper,175329,,,pounds,
2001-07-30,COMEX,HG,Copper,176052,,,pounds,
2001-07-31,COMEX,HG,Copper,176217,,,pounds,
2001-08-01,COMEX,HG,Copper,177006,,,pounds,
2001-08-02,COMEX,HG,Copper,177502,,,pounds,
2001-08-05,COMEX,HG,Copper,177547,,,pounds,
2001-08-06,COMEX,HG,Copper,177979,,,pounds,
2001-08-07,COMEX,HG,Copper,179046,,,pounds,
2001-08-08,COMEX,HG,Copper,179618,,,pounds,
2001-08-09,COMEX,HG,Copper,180139,,,pounds,
2001-08-12,COMEX,HG,Copper,180663,,,pounds,
2001-08-13,COMEX,HG,Copper,180934,,,pounds,
2001-08-14,COMEX,HG,Copper,181177,,,pounds,
2001-08-15,COMEX,HG,Copper,181404,,,pounds,
2001-08-16,COMEX,HG,Copper,181471,,,pounds,
2001-08-19,COMEX,HG,Copper,181494,,,pounds,
2001-08-20,COMEX,HG,Copper,181714,,,pounds,
2001-08-21,COMEX,HG,Copper,182361,,,pounds,
2001-08-22,COMEX,HG,Copper,182744,,,pounds,
2001-08-23,COMEX,HG,Copper,183202,,,pounds,
2001-08-26,COMEX,HG,Copper,183984,,,pounds,
2001-08-27,COMEX,HG,Copper,184905,,,pounds,
2001-08-28,COMEX,HG,Copper,185758,,,pounds,
2001-08-29,COMEX,HG,Copper,186513,,,pounds,
2001-08-30,COMEX,HG,Copper,186846,,,pounds,
2001-09-03,COMEX,HG,Copper,186846,,,pounds,
2001-09-04,COMEX,HG,Copper,186921,,,pounds,
2001-09-05,COMEX,HG,Copper,187045,,,pounds,
2001-09-06,COMEX,HG,Copper,187090,,,pounds,
2001-09-09,COMEX,HG,Copper,187135,,,pounds,
2001-09-16,COMEX,HG,Copper,189160,,,pounds,
2001-09-17,COMEX,HG,Copper,189874,,,pounds,
2001-09-18,COMEX,HG,Copper,190833,,,pounds,
2001-09-19,COMEX,HG,Copper,192451,,,pounds,
2001-09-20,COMEX,HG,Copper,192936,,,pounds,
2001-09-23,COMEX,HG,Copper,194673,,,pounds,
2001-09-24,COMEX,HG,Copper,195360,,,pounds,
2001-09-25,COMEX,HG,Copper,197614,,,pounds,
2001-09-26,COMEX,HG,Copper,198233,,,pounds,
2001-09-27,COMEX,HG,Copper,199584,,,pounds,
2001-09-30,COMEX,HG,Copper,200263,,,pounds,
2001-10-01,COMEX,HG,Copper,200821,,,pounds,
2001-10-02,COMEX,HG,Copper,201390,,,pounds,
2001-10-03,COMEX,HG,Copper,201611,,,pounds,
2001-10-04,COMEX,HG,Copper,201656,,,pounds,
2001-10-07,COMEX,HG,Copper,202364,,,pounds,
2001-10-08,COMEX,HG,Copper,202661,,,pounds,
2001-10-09,COMEX,HG,Copper,203449,,,pounds,
2001-10-10,COMEX,HG,Copper,204182,,,pounds,
2001-10-11,COMEX,HG,Copper,204935,,,pounds,
2001-10-14,COMEX,HG,Copper,205081,,,pounds,
2001-10-15,COMEX,HG,Copper,205448,,,pounds,
2001-10-16,COMEX,HG,Copper,206094,,,pounds,
2001-10-17,COMEX,HG,Copper,206799,,,pounds,
2001-10-18,COMEX,HG,Copper,207352,,,pounds,
2001-10-21,COMEX,HG,Copper,207909,,,pounds,
2001-10-22,COMEX,HG,Copper,208337,,,pounds,
2001-10-23,COMEX,HG,Copper,208929,,,pounds,
2001-10-24,COMEX,HG,Copper,209324,,,pounds,
2001-10-25,COMEX,HG,Copper,210010,,,pounds,
2001-10-28,COMEX,HG,Copper,210484,,,pounds,
2001-10-29,COMEX,HG,Copper,210957,,,pounds,
2001-10-30,COMEX,HG,Copper,210957,,,pounds,
2001-10-31,COMEX,HG,Copper,211928,,,pounds,
2001-11-01,COMEX,HG,Copper,211928,,,pounds,
2001-11-04,COMEX,HG,Copper,212232,,,pounds,
2001-11-05,COMEX,HG,Copper,213029,,,pounds,
2001-11-06,COMEX,HG,Copper,213760,,,pounds,
2001-11-07,COMEX,HG,Copper,214870,,,pounds,
2001-11-08,COMEX,HG,Copper,215287,,,pounds,
2001-11-11,COMEX,HG,Copper,216780,,,pounds,
2001-11-12,COMEX,HG,Copper,218206,,,pounds,
2001-11-13,COMEX,HG,Copper,219233,,,pounds,
2001-11-14,COMEX,HG,Copper,220714,,,pounds,
2001-11-15,COMEX,HG,Copper,222325,,,pounds,
2001-11-18,COMEX,HG,Copper,223933,,,pounds,
2001-11-19,COMEX,HG,Copper,224595,,,pounds,
2001-11-20,COMEX,HG,Copper,226771,,,pounds,
2001-11-25,COMEX,HG,Copper,229603,,,pounds,
2001-11-26,COMEX,HG,Copper,230485,,,pounds,
2001-11-27,COMEX,HG,Copper,231105,,,pounds,
2001-11-28,COMEX,HG,Copper,233223,,,pounds,
2001-11-29,COMEX,HG,Copper,236506,,,pounds,
2001-12-02,COMEX,HG,Copper,238456,,,pounds,
2001-12-03,COMEX,HG,Copper,238869,,,pounds,
2001-12-04,COMEX,HG,Copper,240022,,,pounds,
2001-12-05,COMEX,HG,Copper,240848,,,pounds,
2001-12-06,COMEX,HG,Copper,242486,,,pounds,
2001-12-09,COMEX,HG,Copper,243959,,,pounds,
2001-12-10,COMEX,HG,Copper,246049,,,pounds,
2001-12-11,COMEX,HG,Copper,246585,,,pounds,
2001-12-12,COMEX,HG,Copper,248337,,,pounds,
2001-12-13,COMEX,HG,Copper,251241,,,pounds,
2001-12-16,COMEX,HG,Copper,254939,,,pounds,
2001-12-17,COMEX,HG,Copper,256366,,,pounds,
2001-12-18,COMEX,HG,Copper,258230,,,pounds,
2001-12-19,COMEX,HG,Copper,259402,,,pounds,
2001-12-20,COMEX,HG,Copper,261919,,,pounds,
2001-12-24,COMEX,HG,Copper,261919,,,pounds,
2001-12-25,COMEX,HG,Copper,265423,,,pounds,
2001-12-26,COMEX,HG,Copper,266137,,,pounds,
2001-12-27,COMEX,HG,Copper,267223,,,pounds,
2001-12-30,COMEX,HG,Copper,268750,,,pounds,
2001-12-31,COMEX,HG,Copper,268750,,,pounds,
2002-01-01,COMEX,HG,Copper,269191,,,pounds,
2002-01-02,COMEX,HG,Copper,269191,,,pounds,
2002-01-03,COMEX,HG,Copper,269709,,,pounds,
2002-01-06,COMEX,HG,Copper,270075,,,pounds,
2002-01-07,COMEX,HG,Copper,270198,,,pounds,
2002-01-08,COMEX,HG,Copper,270198,,,pounds,
2002-01-09,COMEX,HG,Copper,270634,,,pounds,
2002-01-10,COMEX,HG,Copper,270977,,,pounds,
2002-01-13,COMEX,HG,Copper,271596,,,pounds,
2002-01-14,COMEX,HG,Copper,272436,,,pounds,
2002-01-15,COMEX,HG,Copper,273303,,,pounds,
2002-01-16,COMEX,HG,Copper,273693,,,pounds,
2002-01-17,COMEX,HG,Copper,274306,,,pounds,
2002-01-20,COMEX,HG,Copper,274306,,,pounds,
2002-01-21,COMEX,HG,Copper,276131,,,pounds,
2002-01-22,COMEX,HG,Copper,276959,,,pounds,
2002-01-23,COMEX,HG,Copper,278674,,,pounds,
2002-01-24,COMEX,HG,Copper,279592,,,pounds,
2002-01-27,COMEX,HG,Copper,281382,,,pounds,
2002-01-28,COMEX,HG,Copper,282751,,,pounds,
2002-01-29,COMEX,HG,Copper,283697,,,pounds,
2002-01-30,COMEX,HG,Copper,284462,,,pounds,
2002-01-31,COMEX,HG,Copper,284838,,,pounds,
2002-02-03,COMEX,HG,Copper,288449,,,pounds,
2002-02-04,COMEX,HG,Copper,289113,,,pounds,
2002-02-05,COMEX,HG,Copper,286187,,,pounds,
2002-02-06,COMEX,HG,Copper,286570,,,pounds,
2002-02-07,COMEX,HG,Copper,287100,,,pounds,
2002-02-10,COMEX,HG,Copper,287585,,,pounds,
2002-02-11,COMEX,HG,Copper,287891,,,pounds,
