date,exchange,commodity_code,commodity_name,inventory_total,inventory_registered,inventory_eligible,inventory_unit,settlement_price_usd
2006-11-26,COMEX,GC,Gold,7492011,,,troy ounces,
2006-11-27,COMEX,GC,Gold,7492011,,,troy ounces,
2006-11-28,COMEX,GC,Gold,7492008,,,troy ounces,
2006-11-30,COMEX,GC,Gold,7491102,,,troy ounces,
2006-12-03,COMEX,GC,Gold,7491102,,,troy ounces,
2006-12-04,COMEX,GC,Gold,7491102,,,troy ounces,
2006-12-05,COMEX,GC,Gold,7491102,,,troy ounces,
2006-12-06,COMEX,GC,Gold,7491102,,,troy ounces,
2006-12-07,COMEX,GC,Gold,7491102,,,troy ounces,
2006-12-10,COMEX,GC,Gold,7491102,,,troy ounces,
2006-12-11,COMEX,GC,Gold,7491102,,,troy ounces,
2006-12-12,COMEX,GC,Gold,7491102,,,troy ounces,
2006-12-13,COMEX,GC,Gold,7491102,,,troy ounces,
2006-12-14,COMEX,GC,Gold,7469964,,,troy ounces,
2006-12-17,COMEX,GC,Gold,7533708,,,troy ounces,
2006-12-18,COMEX,GC,Gold,7533708,,,troy ounces,
2006-12-19,COMEX,GC,Gold,7533708,,,troy ounces,
2006-12-20,COMEX,GC,Gold,7534516,,,troy ounces,
2006-12-21,COMEX,GC,Gold,7534516,,,troy ounces,
2006-12-24,COMEX,GC,Gold,7534516,,,troy ounces,
2006-12-25,COMEX,GC,Gold,7534516,,,troy ounces,
2006-12-26,COMEX,GC,Gold,7534516,,,troy ounces,
2006-12-27,COMEX,GC,Gold,7534516,,,troy ounces,
2006-12-28,COMEX,GC,Gold,7533807,,,troy ounces,
2006-12-31,COMEX,GC,Gold,7533807,,,troy ounces,
2007-01-01,COMEX,GC,Gold,7533807,,,troy ounces,
2007-01-02,COMEX,GC,Gold,7533807,,,troy ounces,
2007-01-03,COMEX,GC,Gold,7533807,,,troy ounces,
2007-01-04,COMEX,GC,Gold,7530907,,,troy ounces,
2007-01-07,COMEX,GC,Gold,7530811,,,troy ounces,
2007-01-08,COMEX,GC,Gold,7530811,,,troy ounces,
2007-01-09,COMEX,GC,Gold,7530811,,,troy ounces,
2007-01-10,COMEX,GC,Gold,7530811,,,troy ounces,
2007-01-11,COMEX,GC,Gold,7530519,,,troy ounces,
2007-01-14,COMEX,GC,Gold,7530519,,,troy ounces,
2007-01-15,COMEX,GC,Gold,7530519,,,troy ounces,
2007-01-16,COMEX,GC,Gold,7530519,,,troy ounces,
2007-01-17,COMEX,GC,Gold,7498420,,,troy ounces,
2007-01-18,COMEX,GC,Gold,7463524,,,troy ounces,
2007-01-21,COMEX,GC,Gold,7463524,,,troy ounces,
2007-01-22,COMEX,GC,Gold,7463524,,,troy ounces,
2007-01-23,COMEX,GC,Gold,7463524,,,troy ounces,
2007-01-24,COMEX,GC,Gold,7463524,,,troy ounces,
2007-01-25,COMEX,GC,Gold,7463226,,,troy ounces,
2007-01-28,COMEX,GC,Gold,7431355,,,troy ounces,
2007-01-29,COMEX,GC,Gold,7431355,,,troy ounces,
2007-01-30,COMEX,GC,Gold,7459165,,,troy ounces,
2007-01-31,COMEX,GC,Gold,7491315,,,troy ounces,
2007-02-01,COMEX,GC,Gold,7490913,,,troy ounces,
2007-02-04,COMEX,GC,Gold,7490913,,,troy ounces,
2007-02-05,COMEX,GC,Gold,7487683,,,troy ounces,
2007-02-06,COMEX,GC,Gold,7487683,,,troy ounces,
2007-02-07,COMEX,GC,Gold,7487683,,,troy ounces,
2007-02-08,COMEX,GC,Gold,7487683,,,troy ounces,
2007-02-11,COMEX,GC,Gold,7487683,,,troy ounces,
2007-02-12,COMEX,GC,Gold,7487582,,,troy ounces,
2007-02-13,COMEX,GC,Gold,7487582,,,troy ounces,
2007-02-14,COMEX,GC,Gold,7487582,,,troy ounces,
2007-02-15,COMEX,GC,Gold,7487582,,,troy ounces,
2007-02-19,COMEX,GC,Gold,7487582,,,troy ounces,
2007-02-20,COMEX,GC,Gold,7487276,,,troy ounces,
2007-02-21,COMEX,GC,Gold,7487276,,,troy ounces,
2007-02-22,COMEX,GC,Gold,7487176,,,troy ounces,
2007-02-25,COMEX,GC,Gold,7487176,,,troy ounces,
2007-02-26,COMEX,GC,Gold,7487176,,,troy ounces,
2007-02-27,COMEX,GC,Gold,7487176,,,troy ounces,
2007-02-28,COMEX,GC,Gold,7487176,,,troy ounces,
2007-03-01,COMEX,GC,Gold,7486093,,,troy ounces,
2007-03-04,COMEX,GC,Gold,7486093,,,troy ounces,
2007-03-05,COMEX,GC,Gold,7486093,,,troy ounces,
2007-03-06,COMEX,GC,Gold,7486093,,,troy ounces,
2007-03-07,COMEX,GC,Gold,7486093,,,troy ounces,
2007-03-08,COMEX,GC,Gold,7485892,,,troy ounces,
2007-03-11,COMEX,GC,Gold,7536043,,,troy ounces,
2007-03-12,COMEX,GC,Gold,7546010,,,troy ounces,
2007-03-13,COMEX,GC,Gold,7546010,,,troy ounces,
2007-03-14,COMEX,GC,Gold,7546010,,,troy ounces,
2007-03-15,COMEX,GC,Gold,7546010,,,troy ounces,
2007-03-18,COMEX,GC,Gold,7546010,,,troy ounces,
2007-03-19,COMEX,GC,Gold,7546010,,,troy ounces,
2007-03-20,COMEX,GC,Gold,7546612,,,troy ounces,
2007-03-21,COMEX,GC,Gold,7578550,,,troy ounces,
2007-03-22,COMEX,GC,Gold,7578353,,,troy ounces,
2007-03-25,COMEX,GC,Gold,7577548,,,troy ounces,
2007-03-26,COMEX,GC,Gold,7577548,,,troy ounces,
2007-03-27,COMEX,GC,Gold,7577548,,,troy ounces,
2007-03-28,COMEX,GC,Gold,7577548,,,troy ounces,
2007-03-29,COMEX,GC,Gold,7577548,,,troy ounces,
2007-04-01,COMEX,GC,Gold,7577548,,,troy ounces,
2007-04-02,COMEX,GC,Gold,7577548,,,troy ounces,
2007-04-03,COMEX,GC,Gold,7102832,,,troy ounces,
2007-04-04,COMEX,GC,Gold,7302511,,,troy ounces,
2007-04-08,COMEX,GC,Gold,7302511,,,troy ounces,
2007-04-09,COMEX,GC,Gold,7455703,,,troy ounces,
2007-04-10,COMEX,GC,Gold,7455703,,,troy ounces,
2007-04-11,COMEX,GC,Gold,7455703,,,troy ounces,
2007-04-12,COMEX,GC,Gold,7612970,,,troy ounces,
2007-04-15,COMEX,GC,Gold,7612970,,,troy ounces,
2007-04-16,COMEX,GC,Gold,7612970,,,troy ounces,
2007-04-17,COMEX,GC,Gold,7612970,,,troy ounces,
2007-04-18,COMEX,GC,Gold,7612970,,,troy ounces,
2007-04-19,COMEX,GC,Gold,7612970,,,troy ounces,
2007-04-22,COMEX,GC,Gold,7680192,,,troy ounces,
2007-04-23,COMEX,GC,Gold,7680192,,,troy ounces,
2007-04-24,COMEX,GC,Gold,7680192,,,troy ounces,
2007-04-25,COMEX,GC,Gold,7680128,,,troy ounces,
2007-04-26,COMEX,GC,Gold,7603394,,,troy ounces,
2007-04-29,COMEX,GC,Gold,7603394,,,troy ounces,
2007-04-30,COMEX,GC,Gold,7624842,,,troy ounces,
2007-05-01,COMEX,GC,Gold,7893804,,,troy ounces,
2007-05-02,COMEX,GC,Gold,7825295,,,troy ounces,
2007-05-03,COMEX,GC,Gold,7677120,,,troy ounces,
2007-05-06,COMEX,GC,Gold,7621820,,,troy ounces,
2007-05-07,COMEX,GC,Gold,7677226,,,troy ounces,
2007-05-08,COMEX,GC,Gold,7723976,,,troy ounces,
2007-05-09,COMEX,GC,Gold,7723976,,,troy ounces,
2007-05-10,COMEX,GC,Gold,7723976,,,troy ounces,
2007-05-13,COMEX,GC,Gold,7718842,,,troy ounces,
2007-05-14,COMEX,GC,Gold,7718845,,,troy ounces,
2007-05-15,COMEX,GC,Gold,7718845,,,troy ounces,
2007-05-16,COMEX,GC,Gold,7718845,,,troy ounces,
2007-05-17,COMEX,GC,Gold,7718847,,,troy ounces,
2007-05-20,COMEX,GC,Gold,7718746,,,troy ounces,
2007-05-21,COMEX,GC,Gold,7668449,,,troy ounces,
2007-05-22,COMEX,GC,Gold,7667935,,,troy ounces,
2007-05-23,COMEX,GC,Gold,7667935,,,troy ounces,
2007-05-24,COMEX,GC,Gold,7667935,,,troy ounces,
2007-05-28,COMEX,GC,Gold,7667935,,,troy ounces,
2007-05-29,COMEX,GC,Gold,7667935,,,troy ounces,
2007-05-30,COMEX,GC,Gold,7633132,,,troy ounces,
2007-05-31,COMEX,GC,Gold,7633132,,,troy ounces,
2007-06-03,COMEX,GC,Gold,7633132,,,troy ounces,
2007-06-04,COMEX,GC,Gold,7633132,,,troy ounces,
2007-06-05,COMEX,GC,Gold,7633132,,,troy ounces,
2007-06-06,COMEX,GC,Gold,7633132,,,troy ounces,
2007-06-07,COMEX,GC,Gold,7632932,,,troy ounces,
2007-06-10,COMEX,GC,Gold,7632932,,,troy ounces,
2007-06-11,COMEX,GC,Gold,7632932,,,troy ounces,
2007-06-12,COMEX,GC,Gold,7632932,,,troy ounces,
2007-06-13,COMEX,GC,Gold,7632932,,,troy ounces,
2007-06-14,COMEX,GC,Gold,7536331,,,troy ounces,
2007-06-17,COMEX,GC,Gold,7486281,,,troy ounces,
2007-06-18,COMEX,GC,Gold,7486281,,,troy ounces,
2007-06-19,COMEX,GC,Gold,7486281,,,troy ounces,
2007-06-20,COMEX,GC,Gold,7451134,,,troy ounces,
2007-06-21,COMEX,GC,Gold,7451134,,,troy ounces,
2007-06-24,COMEX,GC,Gold,7451134,,,troy ounces,
2007-06-25,COMEX,GC,Gold,7451134,,,troy ounces,
2007-06-26,COMEX,GC,Gold,7451134,,,troy ounces,
2007-06-27,COMEX,GC,Gold,7350272,,,troy ounces,
2007-06-28,COMEX,GC,Gold,7276068,,,troy ounces,
2007-07-01,COMEX,GC,Gold,7238241,,,troy ounces,
2007-07-02,COMEX,GC,Gold,7238241,,,troy ounces,
2007-07-04,COMEX,GC,Gold,7228313,,,troy ounces,
2007-07-05,COMEX,GC,Gold,7164218,,,troy ounces,
2007-07-08,COMEX,GC,Gold,7211868,,,troy ounces,
2007-07-09,COMEX,GC,Gold,7161855,,,troy ounces,
2007-07-10,COMEX,GC,Gold,7129799,,,troy ounces,
2007-07-11,COMEX,GC,Gold,7129799,,,troy ounces,
2007-07-12,COMEX,GC,Gold,7129799,,,troy ounces,
2007-07-15,COMEX,GC,Gold,7129799,,,troy ounces,
2007-07-16,COMEX,GC,Gold,6968917,,,troy ounces,
2007-07-17,COMEX,GC,Gold,6968917,,,troy ounces,
2007-07-18,COMEX,GC,Gold,6968177,,,troy ounces,
2007-07-19,COMEX,GC,Gold,6952675,,,troy ounces,
2007-07-22,COMEX,GC,Gold,6952675,,,troy ounces,
2007-07-23,COMEX,GC,Gold,6910698,,,troy ounces,
2007-07-24,COMEX,GC,Gold,6910698,,,troy ounces,
2007-07-25,COMEX,GC,Gold,6910338,,,troy ounces,
2007-07-26,COMEX,GC,Gold,6907147,,,troy ounces,
2007-07-29,COMEX,GC,Gold,6907147,,,troy ounces,
2007-07-30,COMEX,GC,Gold,7130515,,,troy ounces,
2007-07-31,COMEX,GC,Gold,7152356,,,troy ounces,
2007-08-01,COMEX,GC,Gold,7152356,,,troy ounces,
2007-08-02,COMEX,GC,Gold,7151958,,,troy ounces,
2007-08-05,COMEX,GC,Gold,7151958,,,troy ounces,
2007-08-06,COMEX,GC,Gold,7151958,,,troy ounces,
2007-08-07,COMEX,GC,Gold,7151958,,,troy ounces,
2007-08-08,COMEX,GC,Gold,7142094,,,troy ounces,
2007-08-09,COMEX,GC,Gold,7131738,,,troy ounces,
2007-08-12,COMEX,GC,Gold,7131738,,,troy ounces,
2007-08-13,COMEX,GC,Gold,7131738,,,troy ounces,
2007-08-14,COMEX,GC,Gold,7085083,,,troy ounces,
2007-08-15,COMEX,GC,Gold,7095222,,,troy ounces,
2007-08-16,COMEX,GC,Gold,7093523,,,troy ounces,
2007-08-19,COMEX,GC,Gold,7087953,,,troy ounces,
2007-08-20,COMEX,GC,Gold,7087953,,,troy ounces,
2007-08-21,COMEX,GC,Gold,7087953,,,troy ounces,
2007-08-22,COMEX,GC,Gold,7087953,,,troy ounces,
2007-08-23,COMEX,GC,Gold,7087043,,,troy ounces,
2007-08-26,COMEX,GC,Gold,7042880,,,troy ounces,
2007-08-27,COMEX,GC,Gold,7086753,,,troy ounces,
2007-08-28,COMEX,GC,Gold,7086753,,,troy ounces,
2007-08-29,COMEX,GC,Gold,7086254,,,troy ounces,
2007-08-30,COMEX,GC,Gold,7086254,,,troy ounces,
2007-09-03,COMEX,GC,Gold,7068943,,,troy ounces,
2007-09-04,COMEX,GC,Gold,7076278,,,troy ounces,
2007-09-05,COMEX,GC,Gold,7076278,,,troy ounces,
2007-09-06,COMEX,GC,Gold,7008615,,,troy ounces,
2007-09-09,COMEX,GC,Gold,7004185,,,troy ounces,
2007-09-10,COMEX,GC,Gold,7004185,,,troy ounces,
2007-09-11,COMEX,GC,Gold,7004185,,,troy ounces,
2007-09-12,COMEX,GC,Gold,7004185,,,troy ounces,
2007-09-13,COMEX,GC,Gold,7004185,,,troy ounces,
2007-09-16,COMEX,GC,Gold,7077126,,,troy ounces,
2007-09-17,COMEX,GC,Gold,7077126,,,troy ounces,
2007-09-18,COMEX,GC,Gold,7077126,,,troy ounces,
2007-09-19,COMEX,GC,Gold,7047886,,,troy ounces,
2007-09-20,COMEX,GC,Gold,7041263,,,troy ounces,
2007-09-23,COMEX,GC,Gold,6986692,,,troy ounces,
2007-09-24,COMEX,GC,Gold,6986886,,,troy ounces,
2007-09-25,COMEX,GC,Gold,6986886,,,troy ounces,
2007-09-26,COMEX,GC,Gold,7021705,,,troy ounces,
2007-09-27,COMEX,GC,Gold,7101021,,,troy ounces,
2007-09-30,COMEX,GC,Gold,7101021,,,troy ounces,
2007-10-01,COMEX,GC,Gold,7101021,,,troy ounces,
2007-10-02,COMEX,GC,Gold,7184123,,,troy ounces,
2007-10-03,COMEX,GC,Gold,7183636,,,troy ounces,
2007-10-04,COMEX,GC,Gold,7183636,,,troy ounces,
2007-10-07,COMEX,GC,Gold,7162356,,,troy ounces,
2007-10-08,COMEX,GC,Gold,7184976,,,troy ounces,
2007-10-09,COMEX,GC,Gold,7184976,,,troy ounces,
2007-10-10,COMEX,GC,Gold,7190380,,,troy ounces,
2007-10-11,COMEX,GC,Gold,7310980,,,troy ounces,
2007-10-14,COMEX,GC,Gold,7310980,,,troy ounces,
2007-10-15,COMEX,GC,Gold,7316383,,,troy ounces,
2007-10-16,COMEX,GC,Gold,7356637,,,troy ounces,
2007-10-17,COMEX,GC,Gold,7355798,,,troy ounces,
2007-10-18,COMEX,GC,Gold,7355798,,,troy ounces,
2007-10-21,COMEX,GC,Gold,7355597,,,troy ounces,
2007-10-22,COMEX,GC,Gold,7355597,,,troy ounces,
2007-10-23,COMEX,GC,Gold,7355597,,,troy ounces,
2007-10-24,COMEX,GC,Gold,7355597,,,troy ounces,
2007-10-25,COMEX,GC,Gold,7355597,,,troy ounces,
2007-10-28,COMEX,GC,Gold,7355597,,,troy ounces,
2007-10-29,COMEX,GC,Gold,7345762,,,troy ounces,
2007-10-30,COMEX,GC,Gold,7353643,,,troy ounces,
2007-10-31,COMEX,GC,Gold,7345150,,,troy ounces,
2007-11-01,COMEX,GC,Gold,7346693,,,troy ounces,
2007-11-04,COMEX,GC,Gold,7346693,,,troy ounces,
2007-11-05,COMEX,GC,Gold,7246134,,,troy ounces,
2007-11-06,COMEX,GC,Gold,7246134,,,troy ounces,
2007-11-07,COMEX,GC,Gold,7345863,,,troy ounces,
2007-11-08,COMEX,GC,Gold,7345863,,,troy ounces,
2007-11-11,COMEX,GC,Gold,7345863,,,troy ounces,
2007-11-12,COMEX,GC,Gold,7345863,,,troy ounces,
2007-11-13,COMEX,GC,Gold,7347503,,,troy ounces,
2007-11-14,COMEX,GC,Gold,7362127,,,troy ounces,
2007-11-15,COMEX,GC,Gold,7362127,,,troy ounces,
2007-11-18,COMEX,GC,Gold,7361934,,,troy ounces,
2007-11-19,COMEX,GC,Gold,7361934,,,troy ounces,
2007-11-20,COMEX,GC,Gold,7361439,,,troy ounces,
2007-11-22,COMEX,GC,Gold,7361439,,,troy ounces,
2007-11-25,COMEX,GC,Gold,7361439,,,troy ounces,
2007-11-26,COMEX,GC,Gold,7399597,,,troy ounces,
2007-11-27,COMEX,GC,Gold,7383763,,,troy ounces,
2007-11-28,COMEX,GC,Gold,7383375,,,troy ounces,
2007-11-29,COMEX,GC,Gold,7383375,,,troy ounces,
2007-12-02,COMEX,GC,Gold,7383375,,,troy ounces,
2007-12-03,COMEX,GC,Gold,7420183,,,troy ounces,
2007-12-04,COMEX,GC,Gold,7390024,,,troy ounces,
2007-12-05,COMEX,GC,Gold,7366099,,,troy ounces,
2007-12-06,COMEX,GC,Gold,7366099,,,troy ounces,
2007-12-09,COMEX,GC,Gold,7366099,,,troy ounces,
2007-12-10,COMEX,GC,Gold,7366099,,,troy ounces,
2007-12-11,COMEX,GC,Gold,7366099,,,troy ounces,
2007-12-12,COMEX,GC,Gold,7365304,,,troy ounces,
2007-12-13,COMEX,GC,Gold,7365304,,,troy ounces,
2007-12-16,COMEX,GC,Gold,7365304,,,troy ounces,
2007-12-17,COMEX,GC,Gold,7365304,,,troy ounces,
2007-12-18,COMEX,GC,Gold,7365304,,,troy ounces,
2007-12-19,COMEX,GC,Gold,7365304,,,troy ounces,
2007-12-20,COMEX,GC,Gold,7365304,,,troy ounces,
2007-12-23,COMEX,GC,Gold,7365304,,,troy ounces,
2007-12-25,COMEX,GC,Gold,7365304,,,troy ounces,
2007-12-26,COMEX,GC,Gold,7365304,,,troy ounces,
2007-12-27,COMEX,GC,Gold,7375310,,,troy ounces,
2007-12-30,COMEX,GC,Gold,7375310,,,troy ounces,
2008-01-01,COMEX,GC,Gold,7375310,,,troy ounces,
2008-01-02,COMEX,GC,Gold,7375310,,,troy ounces,
2008-01-03,COMEX,GC,Gold,7375310,,,troy ounces,
2008-01-06,COMEX,GC,Gold,7424848,,,troy ounces,
2008-01-07,COMEX,GC,Gold,7412674,,,troy ounces,
2008-01-08,COMEX,GC,Gold,7412674,,,troy ounces,
2008-01-09,COMEX,GC,Gold,7412674,,,troy ounces,
2008-01-10,COMEX,GC,Gold,7412674,,,troy ounces,
2008-01-13,COMEX,GC,Gold,7422575,,,troy ounces,
2008-01-14,COMEX,GC,Gold,7482535,,,troy ounces,
2008-01-15,COMEX,GC,Gold,7492537,,,troy ounces,
2008-01-16,COMEX,GC,Gold,7491724,,,troy ounces,
2008-01-17,COMEX,GC,Gold,7491724,,,troy ounces,
2008-01-20,COMEX,GC,Gold,7491724,,,troy ounces,
2008-01-21,COMEX,GC,Gold,7491724,,,troy ounces,
2008-01-22,COMEX,GC,Gold,7452031,,,troy ounces,
2008-01-23,COMEX,GC,Gold,7452031,,,troy ounces,
2008-01-24,COMEX,GC,Gold,7461332,,,troy ounces,
2008-01-27,COMEX,GC,Gold,7461332,,,troy ounces,
2008-01-28,COMEX,GC,Gold,7461300,,,troy ounces,
2008-01-29,COMEX,GC,Gold,7551100,,,troy ounces,
2008-01-30,COMEX,GC,Gold,7555811,,,troy ounces,
2008-01-31,COMEX,GC,Gold,7587972,,,troy ounces,
2008-02-03,COMEX,GC,Gold,7587972,,,troy ounces,
2008-02-04,COMEX,GC,Gold,7637696,,,troy ounces,
2008-02-05,COMEX,GC,Gold,7636887,,,troy ounces,
2008-02-06,COMEX,GC,Gold,7636887,,,troy ounces,
2008-02-07,COMEX,GC,Gold,7636791,,,troy ounces,
2008-02-10,COMEX,GC,Gold,7641993,,,troy ounces,
2008-02-11,COMEX,GC,Gold,7649198,,,troy ounces,
2008-02-12,COMEX,GC,Gold,7649198,,,troy ounces,
2008-02-13,COMEX,GC,Gold,7654006,,,troy ounces,
2008-02-14,COMEX,GC,Gold,7621403,,,troy ounces,
2008-02-18,COMEX,GC,Gold,7621403,,,troy ounces,
2008-02-19,COMEX,GC,Gold,7621403,,,troy ounces,
2008-02-20,COMEX,GC,Gold,7157692,,,troy ounces,
2008-02-21,COMEX,GC,Gold,7217298,,,troy ounces,
2008-02-24,COMEX,GC,Gold,7222299,,,troy ounces,
2008-02-25,COMEX,GC,Gold,7092334,,,troy ounces,
2008-02-26,COMEX,GC,Gold,7312250,,,troy ounces,
2008-02-27,COMEX,GC,Gold,7372063,,,troy ounces,
2008-02-28,COMEX,GC,Gold,7371272,,,troy ounces,
2008-03-02,COMEX,GC,Gold,7376872,,,troy ounces,
2008-03-03,COMEX,GC,Gold,7376872,,,troy ounces,
2008-03-04,COMEX,GC,Gold,7404597,,,troy ounces,
2008-03-05,COMEX,GC,Gold,7404395,,,troy ounces,
2008-03-06,COMEX,GC,Gold,7408817,,,troy ounces,
2008-03-09,COMEX,GC,Gold,7408917,,,troy ounces,
2008-03-10,COMEX,GC,Gold,7408821,,,troy ounces,
2008-03-11,COMEX,GC,Gold,7413822,,,troy ounces,
2008-03-12,COMEX,GC,Gold,7498520,,,troy ounces,
2008-03-13,COMEX,GC,Gold,7498520,,,troy ounces,
2008-03-16,COMEX,GC,Gold,7498520,,,troy ounces,
2008-03-17,COMEX,GC,Gold,7503329,,,troy ounces,
2008-03-18,COMEX,GC,Gold,7507789,,,troy ounces,
2008-03-19,COMEX,GC,Gold,7507789,,,troy ounces,
2008-03-23,COMEX,GC,Gold,7507789,,,troy ounces,
2008-03-24,COMEX,GC,Gold,7612347,,,troy ounces,
2008-03-25,COMEX,GC,Gold,7558005,,,troy ounces,
2008-03-26,COMEX,GC,Gold,7622350,,,troy ounces,
2008-03-27,COMEX,GC,Gold,7623121,,,troy ounces,
2008-03-30,COMEX,GC,Gold,7623121,,,troy ounces,
2008-03-31,COMEX,GC,Gold,7628122,,,troy ounces,
2008-04-01,COMEX,GC,Gold,7628122,,,troy ounces,
2008-04-02,COMEX,GC,Gold,7628122,,,troy ounces,
2008-04-03,COMEX,GC,Gold,7628122,,,troy ounces,
2008-04-06,COMEX,GC,Gold,7628122,,,troy ounces,
2008-04-07,COMEX,GC,Gold,7628122,,,troy ounces,
2008-04-08,COMEX,GC,Gold,7632618,,,troy ounces,
2008-04-09,COMEX,GC,Gold,7626126,,,troy ounces,
2008-04-10,COMEX,GC,Gold,7636723,,,troy ounces,
2008-04-13,COMEX,GC,Gold,7636723,,,troy ounces,
2008-04-14,COMEX,GC,Gold,7636723,,,troy ounces,
2008-04-15,COMEX,GC,Gold,7636723,,,troy ounces,
2008-04-16,COMEX,GC,Gold,7636723,,,troy ounces,
2008-04-17,COMEX,GC,Gold,7636723,,,troy ounces,
2008-04-20,COMEX,GC,Gold,7636723,,,troy ounces,
2008-04-21,COMEX,GC,Gold,7693105,,,troy ounces,
2008-04-22,COMEX,GC,Gold,7693011,,,troy ounces,
2008-04-23,COMEX,GC,Gold,7666012,,,troy ounces,
2008-04-24,COMEX,GC,Gold,7717815,,,troy ounces,
2008-04-27,COMEX,GC,Gold,7717815,,,troy ounces,
2008-04-28,COMEX,GC,Gold,7760410,,,troy ounces,
2008-04-29,COMEX,GC,Gold,7760410,,,troy ounces,
2008-04-30,COMEX,GC,Gold,7760410,,,troy ounces,
2008-05-01,COMEX,GC,Gold,7760216,,,troy ounces,
2008-05-04,COMEX,GC,Gold,7765218,,,troy ounces,
2008-05-05,COMEX,GC,Gold,7738516,,,troy ounces,
2008-05-06,COMEX,GC,Gold,7681835,,,troy ounces,
2008-05-07,COMEX,GC,Gold,7681257,,,troy ounces,
2008-05-08,COMEX,GC,Gold,7692182,,,troy ounces,
2008-05-11,COMEX,GC,Gold,7692182,,,troy ounces,
2008-05-12,COMEX,GC,Gold,7578038,,,troy ounces,
2008-05-13,COMEX,GC,Gold,7698017,,,troy ounces,
2008-05-14,COMEX,GC,Gold,7582138,,,troy ounces,
2008-05-15,COMEX,GC,Gold,7448842,,,troy ounces,
2008-05-18,COMEX,GC,Gold,7582039,,,troy ounces,
2008-05-19,COMEX,GC,Gold,7582039,,,troy ounces,
2008-05-20,COMEX,GC,Gold,7587039,,,troy ounces,
2008-05-21,COMEX,GC,Gold,7586739,,,troy ounces,
2008-05-22,COMEX,GC,Gold,7586739,,,troy ounces,
2008-05-26,COMEX,GC,Gold,7586540,,,troy ounces,
2008-05-27,COMEX,GC,Gold,7591540,,,troy ounces,
2008-05-28,COMEX,GC,Gold,7591139,,,troy ounces,
2008-05-29,COMEX,GC,Gold,7591038,,,troy ounces,
2008-06-01,COMEX,GC,Gold,7588909,,,troy ounces,
2008-06-02,COMEX,GC,Gold,7598909,,,troy ounces,
2008-06-03,COMEX,GC,Gold,7598909,,,troy ounces,
2008-06-04,COMEX,GC,Gold,7598881,,,troy ounces,
2008-06-05,COMEX,GC,Gold,7598783,,,troy ounces,
2008-06-08,COMEX,GC,Gold,7598783,,,troy ounces,
2008-06-09,COMEX,GC,Gold,7598783,,,troy ounces,
2008-06-10,COMEX,GC,Gold,7598783,,,troy ounces,
2008-06-11,COMEX,GC,Gold,7603283,,,troy ounces,
2008-06-12,COMEX,GC,Gold,7603090,,,troy ounces,
2008-06-15,COMEX,GC,Gold,7603090,,,troy ounces,
2008-06-16,COMEX,GC,Gold,7606090,,,troy ounces,
2008-06-17,COMEX,GC,Gold,7606090,,,troy ounces,
2008-06-18,COMEX,GC,Gold,7606690,,,troy ounces,
2008-06-19,COMEX,GC,Gold,7605231,,,troy ounces,
2008-06-22,COMEX,GC,Gold,7605231,,,troy ounces,
2008-06-23,COMEX,GC,Gold,7612071,,,troy ounces,
2008-06-24,COMEX,GC,Gold,7612071,,,troy ounces,
2008-06-25,COMEX,GC,Gold,7612071,,,troy ounces,
2008-06-26,COMEX,GC,Gold,7611590,,,troy ounces,
2008-06-29,COMEX,GC,Gold,7611590,,,troy ounces,
2008-06-30,COMEX,GC,Gold,7611590,,,troy ounces,
2008-07-01,COMEX,GC,Gold,7697923,,,troy ounces,
2008-07-06,COMEX,GC,Gold,7697923,,,troy ounces,
2008-07-07,COMEX,GC,Gold,7697923,,,troy ounces,
2008-07-08,COMEX,GC,Gold,7697923,,,troy ounces,
2008-07-09,COMEX,GC,Gold,7691099,,,troy ounces,
2008-07-10,COMEX,GC,Gold,7691099,,,troy ounces,
2008-07-13,COMEX,GC,Gold,7691099,,,troy ounces,
2008-07-14,COMEX,GC,Gold,7691099,,,troy ounces,
2008-07-15,COMEX,GC,Gold,7696099,,,troy ounces,
2008-07-16,COMEX,GC,Gold,7701100,,,troy ounces,
2008-07-17,COMEX,GC,Gold,7711101,,,troy ounces,
2008-07-20,COMEX,GC,Gold,8103075,,,troy ounces,
2008-07-21,COMEX,GC,Gold,8102882,,,troy ounces,
2008-07-22,COMEX,GC,Gold,8271042,,,troy ounces,
2008-07-23,COMEX,GC,Gold,8271041,,,troy ounces,
2008-07-24,COMEX,GC,Gold,8271041,,,troy ounces,
2008-07-27,COMEX,GC,Gold,8457682,,,troy ounces,
2008-07-28,COMEX,GC,Gold,8346178,,,troy ounces,
2008-07-29,COMEX,GC,Gold,8427529,,,troy ounces,
2008-07-30,COMEX,GC,Gold,8431533,,,troy ounces,
2008-07-31,COMEX,GC,Gold,8431533,,,troy ounces,
2008-08-03,COMEX,GC,Gold,8426710,,,troy ounces,
2008-08-04,COMEX,GC,Gold,8310046,,,troy ounces,
2008-08-05,COMEX,GC,Gold,8426710,,,troy ounces,
2008-08-06,COMEX,GC,Gold,8433167,,,troy ounces,
2008-08-07,COMEX,GC,Gold,8403257,,,troy ounces,
2008-08-10,COMEX,GC,Gold,8432300,,,troy ounces,
2008-08-11,COMEX,GC,Gold,8432300,,,troy ounces,
2008-08-12,COMEX,GC,Gold,8432300,,,troy ounces,
2008-08-13,COMEX,GC,Gold,8242062,,,troy ounces,
