対外及び対内証券売買契約等の状況　(週次・指定報告機関ベース）,,,,,,,,,,,,,,,,,,,最終更新日  令和8年3月12日,,,
International Transactions in Securities (Weekly; based on reports from designated major investors),,,,,,,,,,,,,,,,,,,"Final Update  March  12 , 2026",,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,単位： 億円,,,
,,,,,,,,,,,,,,,,,,,Unit: 100 million Yen,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,１．対外証券投資　【居住者による取得・処分】,,,,,,,,,,,2．対内証券投資　【非居住者による取得・処分】,,,,,,,,,,
,1. Portfolio Investment Assets,,,,,,,,,,,2. Portfolio Investment Liabilities,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"期間
Period",   株式 ・投資ファンド持分,,,   中 長 期 債 ,,,  小  計,   短 期 債,,,  合  計,   株式 ・投資ファンド持分,,,   中 長 期 債 ,,,  小  計,   短 期 債,,,  合  計
,Equity and investment fund shares,,, Long-term debt securities,,,Subtotal,Short-term debt securities,,,Total,Equity and investment fund shares,,, Long-term debt securities,,,Subtotal,Short-term debt securities,,,Total
,取得,処分,ネット,取得,処分,ネット,ネット,取得,処分,ネット,ネット,取得,処分,ネット,取得,処分,ネット,ネット,取得,処分,ネット,ネット
,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Net,Acquisition,Disposition,Net,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Net,Acquisition,Disposition,Net,Net
2015．3．29～4．4,"11,205 ","6,960 ","4,244 ","70,985 ","101,706 ","-30,721 ","-26,476 ","2,112 ","3,059 ",-947 ,"-27,423 ","119,033 ","108,673 ","10,361 ","23,165 ","13,172 ","9,993 ","20,354 ","27,601 ","35,586 ","-7,985 ","12,369 "
2015．4．5～4．11,"10,579 ","7,814 ","2,765 ","67,539 ","65,401 ","2,138 ","4,903 ","3,373 ","3,035 ",338 ,"5,242 ","104,480 ","94,069 ","10,411 ","11,771 ","8,914 ","2,858 ","13,268 ","34,111 ","42,927 ","-8,816 ","4,452 "
2015．4．12～4．18,"10,377 ","7,663 ","2,715 ","65,240 ","60,904 ","4,335 ","7,050 ","2,819 ","1,476 ","1,343 ","8,394 ","102,623 ","96,634 ","5,990 ","12,749 ","19,388 ","-6,639 ",-649 ,"42,780 ","24,827 ","17,953 ","17,304 "
2015．4．19～4．25,"9,983 ","8,303 ","1,680 ","61,088 ","59,140 ","1,948 ","3,628 ","3,895 ","2,297 ","1,598 ","5,226 ","108,348 ","100,139 ","8,210 ","14,472 ","11,143 ","3,329 ","11,538 ","32,432 ","28,601 ","3,831 ","15,369 "
2015．4．26～5．2,"8,963 ","6,516 ","2,448 ","67,129 ","71,121 ","-3,992 ","-1,544 ","4,026 ","4,169 ",-143 ,"-1,687 ","91,245 ","93,301 ","-2,056 ","11,015 ","8,762 ","2,253 ",198 ,"19,038 ","35,619 ","-16,581 ","-16,383 "
2015．5．3～5．9,"5,016 ","4,053 ",963 ,"62,589 ","58,640 ","3,948 ","4,911 ","1,991 ","1,070 ",921 ,"5,832 ","49,340 ","48,626 ",714 ,"10,141 ","8,803 ","1,338 ","2,053 ","34,027 ","23,557 ","10,470 ","12,523 "
2015．5．10～5．16,"8,893 ","8,499 ",394 ,"70,054 ","59,036 ","11,018 ","11,412 ","3,387 ","2,962 ",424 ,"11,837 ","114,727 ","112,855 ","1,872 ","21,789 ","28,452 ","-6,663 ","-4,792 ","49,378 ","53,212 ","-3,834 ","-8,626 "
2015．5．17～5．23,"10,564 ","7,913 ","2,651 ","75,818 ","66,211 ","9,607 ","12,258 ","2,528 ","2,818 ",-291 ,"11,967 ","112,995 ","107,354 ","5,641 ","14,460 ","14,068 ",392 ,"6,033 ","38,922 ","46,300 ","-7,378 ","-1,345 "
2015．5．24～5．30,"11,337 ","9,650 ","1,687 ","50,838 ","54,351 ","-3,513 ","-1,826 ","3,576 ","2,805 ",771 ,"-1,055 ","108,998 ","103,255 ","5,742 ","14,416 ","14,478 ",-62 ,"5,681 ","43,042 ","19,472 ","23,570 ","29,250 "
2015．5．31～6．6,"9,009 ","8,461 ",548 ,"56,800 ","60,646 ","-3,846 ","-3,298 ","2,699 ","2,362 ",337 ,"-2,961 ","104,214 ","101,661 ","2,552 ","14,502 ","13,278 ","1,224 ","3,776 ","42,488 ","60,127 ","-17,638 ","-13,862 "
2015．6．7～6．13,"8,158 ","6,596 ","1,562 ","57,097 ","75,542 ","-18,445 ","-16,883 ","1,528 ","1,504 ",24 ,"-16,859 ","113,317 ","117,442 ","-4,126 ","13,886 ","16,647 ","-2,761 ","-6,886 ","56,404 ","48,636 ","7,767 ",881 
2015．6．14～6．20,"10,653 ","7,158 ","3,495 ","57,409 ","66,315 ","-8,906 ","-5,411 ","3,375 ","3,293 ",82 ,"-5,329 ","99,840 ","102,373 ","-2,533 ","18,828 ","17,750 ","1,078 ","-1,454 ","53,040 ","45,855 ","7,185 ","5,731 "
2015．6．21～6．27,"10,818 ","8,478 ","2,340 ","56,552 ","56,981 ",-428 ,"1,912 ","1,650 ","2,294 ",-645 ,"1,267 ","102,006 ","99,026 ","2,980 ","14,834 ","28,698 ","-13,864 ","-10,884 ","46,008 ","48,518 ","-2,509 ","-13,393 "
2015．6．28～7．4,"11,145 ","6,308 ","4,837 ","67,443 ","65,378 ","2,064 ","6,902 ","1,092 ","1,510 ",-417 ,"6,484 ","99,655 ","101,509 ","-1,854 ","17,736 ","12,965 ","4,771 ","2,917 ","37,269 ","45,590 ","-8,321 ","-5,404 "
2015．7．5～7．11,"10,188 ","8,308 ","1,880 ","59,726 ","58,088 ","1,638 ","3,518 ","2,775 ","1,896 ",879 ,"4,397 ","127,765 ","136,299 ","-8,534 ","18,026 ","8,284 ","9,742 ","1,208 ","29,553 ","42,081 ","-12,528 ","-11,320 "
2015．7．12～7．18,"10,123 ","6,130 ","3,994 ","67,393 ","61,646 ","5,747 ","9,740 ","1,854 ","2,218 ",-364 ,"9,376 ","104,652 ","98,330 ","6,322 ","15,480 ","17,276 ","-1,796 ","4,526 ","51,498 ","40,611 ","10,887 ","15,412 "
2015．7．19～7．25,"9,300 ","7,196 ","2,104 ","49,312 ","49,574 ",-262 ,"1,841 ","1,150 ","1,257 ",-107 ,"1,734 ","70,341 ","71,159 ",-817 ,"13,307 ","6,464 ","6,843 ","6,026 ","30,285 ","33,932 ","-3,648 ","2,379 "
2015．7．26～8．1,"9,184 ","7,503 ","1,681 ","59,397 ","58,199 ","1,198 ","2,879 ","1,942 ","2,014 ",-72 ,"2,807 ","108,891 ","108,919 ",-28 ,"11,847 ","9,207 ","2,639 ","2,611 ","25,802 ","26,738 ",-936 ,"1,675 "
2015．8．2～8．8,"10,148 ","10,292 ",-144 ,"73,428 ","72,319 ","1,108 ",964 ,"2,743 ","2,168 ",575 ,"1,539 ","115,043 ","111,480 ","3,564 ","16,099 ","7,895 ","8,204 ","11,768 ","37,748 ","20,681 ","17,067 ","28,835 "
2015．8．9～8．15,"8,774 ","6,882 ","1,892 ","68,922 ","62,909 ","6,013 ","7,905 ","2,725 ","1,902 ",823 ,"8,727 ","112,543 ","117,557 ","-5,014 ","19,793 ","7,848 ","11,945 ","6,931 ","40,577 ","55,148 ","-14,571 ","-7,640 "
2015．8．16～8．22,"9,418 ","6,837 ","2,581 ","62,237 ","65,009 ","-2,772 ",-191 ,"4,480 ","3,681 ",799 ,608 ,"99,686 ","104,314 ","-4,628 ","12,169 ","12,222 ",-53 ,"-4,681 ","45,542 ","43,673 ","1,869 ","-2,812 "
2015．8．23～8．29,"14,039 ","8,212 ","5,827 ","80,392 ","71,376 ","9,017 ","14,844 ","1,841 ","1,965 ",-124 ,"14,720 ","169,159 ","175,429 ","-6,269 ","12,345 ","10,044 ","2,301 ","-3,969 ","43,917 ","27,544 ","16,372 ","12,404 "
2015．8．30～9．5,"15,318 ","6,633 ","8,686 ","67,288 ","56,084 ","11,204 ","19,890 ","1,504 ",927 ,577 ,"20,466 ","121,459 ","131,320 ","-9,861 ","11,664 ","15,046 ","-3,383 ","-13,243 ","29,801 ","43,745 ","-13,944 ","-27,188 "
2015．9．6～9．12,"9,525 ","5,719 ","3,806 ","66,334 ","61,187 ","5,148 ","8,954 ","2,528 ","2,744 ",-216 ,"8,738 ","118,722 ","132,928 ","-14,206 ","19,757 ","11,933 ","7,824 ","-6,382 ","44,749 ","42,059 ","2,690 ","-3,692 "
2015．9．13～9．19,"10,195 ","6,084 ","4,111 ","66,398 ","59,151 ","7,247 ","11,358 ","5,758 ","4,912 ",847 ,"12,205 ","105,157 ","109,472 ","-4,315 ","23,228 ","18,548 ","4,680 ",366 ,"54,900 ","35,919 ","18,981 ","19,346 "
2015．9．20～9．26,"3,518 ","3,382 ",136 ,"70,881 ","60,503 ","10,378 ","10,514 ","6,578 ","7,127 ",-549 ,"9,964 ","48,897 ","50,820 ","-1,922 ","7,628 ","18,398 ","-10,770 ","-12,692 ","45,719 ","47,477 ","-1,757 ","-14,450 "
2015．9．27～10．3,"11,734 ","5,611 ","6,123 ","77,854 ","84,123 ","-6,269 ",-146 ,"2,812 ","3,521 ",-708 ,-855 ,"118,596 ","120,372 ","-1,776 ","14,581 ","14,278 ",303 ,"-1,473 ","29,397 ","41,173 ","-11,776 ","-13,249 "
2015．10．4～10．10,"8,008 ","6,958 ","1,050 ","80,843 ","70,267 ","10,576 ","11,626 ","2,642 ","2,453 ",189 ,"11,814 ","111,807 ","106,572 ","5,235 ","16,737 ","6,669 ","10,068 ","15,303 ","44,962 ","36,328 ","8,634 ","23,937 "
2015．10．11～10．17,"7,879 ","5,151 ","2,728 ","62,631 ","57,669 ","4,962 ","7,690 ","3,122 ","3,831 ",-709 ,"6,981 ","80,117 ","80,353 ",-236 ,"12,811 ","13,317 ",-507 ,-743 ,"48,384 ","28,160 ","20,224 ","19,481 "
2015．10．18～10．24,"8,406 ","6,818 ","1,589 ","61,601 ","56,952 ","4,649 ","6,237 ","2,182 ","2,228 ",-46 ,"6,192 ","89,519 ","86,269 ","3,250 ","18,533 ","10,821 ","7,712 ","10,962 ","38,486 ","52,096 ","-13,610 ","-2,648 "
2015．10．25～10．31,"10,185 ","8,455 ","1,730 ","82,094 ","73,266 ","8,828 ","10,557 ","2,653 ","3,803 ","-1,151 ","9,407 ","109,102 ","107,231 ","1,871 ","15,452 ","8,347 ","7,105 ","8,976 ","39,744 ","34,023 ","5,721 ","14,698 "
2015．11．1～11．7,"6,596 ","6,934 ",-338 ,"63,875 ","53,512 ","10,363 ","10,025 ","3,279 ","2,166 ","1,113 ","11,138 ","90,058 ","88,351 ","1,707 ","11,800 ","11,239 ",561 ,"2,269 ","54,054 ","31,195 ","22,859 ","25,127 "
2015．11．8～11．14,"7,829 ","7,683 ",146 ,"62,870 ","53,937 ","8,933 ","9,079 ","3,160 ","3,700 ",-540 ,"8,539 ","104,635 ","101,369 ","3,266 ","16,153 ","13,699 ","2,454 ","5,720 ","48,525 ","46,651 ","1,874 ","7,593 "
2015．11．15～11．21,"10,900 ","7,483 ","3,417 ","67,475 ","63,385 ","4,090 ","7,507 ","6,544 ","6,656 ",-112 ,"7,395 ","98,534 ","96,544 ","1,990 ","24,161 ","15,618 ","8,543 ","10,533 ","35,886 ","50,676 ","-14,790 ","-4,257 "
2015．11．22～11．28,"6,458 ","5,923 ",535 ,"67,669 ","69,234 ","-1,566 ","-1,031 ","4,148 ","5,417 ","-1,269 ","-2,300 ","70,421 ","70,967 ",-546 ,"11,248 ","9,072 ","2,176 ","1,630 ","40,864 ","29,114 ","11,750 ","13,380 "
2015．11．29～12．5,"10,963 ","8,617 ","2,346 ","73,761 ","72,948 ",813 ,"3,159 ","4,278 ","5,385 ","-1,107 ","2,052 ","105,525 ","104,478 ","1,048 ","19,041 ","17,245 ","1,796 ","2,844 ","37,808 ","41,351 ","-3,544 ",-700 
2015．12．6～12．12,"8,326 ","8,108 ",218 ,"67,367 ","64,149 ","3,218 ","3,436 ","6,151 ","5,523 ",627 ,"4,063 ","97,759 ","102,660 ","-4,901 ","15,976 ","12,129 ","3,847 ","-1,054 ","64,130 ","41,825 ","22,305 ","21,250 "
2015．12．13～12．19,"12,198 ","10,242 ","1,957 ","83,893 ","82,424 ","1,469 ","3,425 ","5,069 ","3,456 ","1,613 ","5,039 ","120,202 ","122,460 ","-2,258 ","15,164 ","12,092 ","3,072 ",814 ,"58,524 ","34,933 ","23,591 ","24,405 "
2015．12．20～12．26,"7,480 ","8,316 ",-837 ,"24,305 ","25,971 ","-1,666 ","-2,503 ",890 ,926 ,-37 ,"-2,540 ","63,195 ","64,079 ",-884 ,"8,858 ","26,308 ","-17,450 ","-18,334 ","26,271 ","44,452 ","-18,181 ","-36,515 "
2015．12．27～2016．1．2,"2,772 ","2,669 ",103 ,"17,467 ","16,608 ",859 ,962 ,"1,689 ","1,991 ",-303 ,659 ,"40,181 ","38,825 ","1,357 ","4,626 ","5,703 ","-1,077 ",279 ,"5,036 ","42,791 ","-37,754 ","-37,475 "
2016．1．3～1．9,"9,337 ","7,365 ","1,973 ","88,576 ","85,341 ","3,235 ","5,207 ","5,504 ","5,337 ",166 ,"5,374 ","115,782 ","123,246 ","-7,464 ","18,355 ","16,120 ","2,235 ","-5,230 ","34,347 ","9,257 ","25,090 ","19,860 "
2016．1．10～1．16,"7,932 ","5,656 ","2,276 ","97,690 ","101,444 ","-3,754 ","-1,479 ","6,636 ","4,614 ","2,022 ",544 ,"97,235 ","100,821 ","-3,586 ","16,107 ","22,424 ","-6,317 ","-9,903 ","38,553 ","49,838 ","-11,286 ","-21,188 "
2016．1．17～1．23,"9,856 ","6,663 ","3,193 ","88,536 ","83,757 ","4,779 ","7,973 ","5,377 ","4,932 ",446 ,"8,418 ","120,986 ","122,890 ","-1,904 ","19,489 ","12,356 ","7,134 ","5,230 ","50,959 ","46,561 ","4,398 ","9,628 "
2016．1．24～1．30,"10,485 ","8,065 ","2,421 ","83,308 ","84,097 ",-788 ,"1,632 ","7,091 ","6,592 ",499 ,"2,131 ","125,505 ","129,155 ","-3,650 ","25,154 ","20,661 ","4,493 ",843 ,"37,423 ","42,286 ","-4,863 ","-4,020 "
2016．1．31～2．6,"10,432 ","8,408 ","2,025 ","99,831 ","85,277 ","14,555 ","16,579 ","5,762 ","5,030 ",732 ,"17,312 ","139,444 ","145,551 ","-6,107 ","24,695 ","24,565 ",129 ,"-5,978 ","40,037 ","36,120 ","3,916 ","-2,062 "
2016．2．7～2．13,"8,239 ","7,422 ",818 ,"61,687 ","74,839 ","-13,152 ","-12,335 ","4,582 ","3,086 ","1,496 ","-10,839 ","119,719 ","125,344 ","-5,625 ","27,402 ","15,937 ","11,465 ","5,840 ","41,720 ","45,028 ","-3,308 ","2,531 "
2016．2．14～2．20,"12,435 ","7,952 ","4,484 ","76,822 ","57,066 ","19,756 ","24,239 ","5,113 ","6,082 ",-968 ,"23,271 ","125,771 ","130,181 ","-4,410 ","28,900 ","22,259 ","6,641 ","2,232 ","46,242 ","43,311 ","2,931 ","5,162 "
2016．2．21～2．27,"10,937 ","7,115 ","3,823 ","77,926 ","68,602 ","9,324 ","13,147 ","6,391 ","6,494 ",-103 ,"13,043 ","100,138 ","110,296 ","-10,158 ","20,548 ","18,430 ","2,118 ","-8,040 ","41,829 ","49,283 ","-7,455 ","-15,495 "
2016．2．28～3．5,"10,583 ","8,060 ","2,524 ","94,656 ","79,276 ","15,380 ","17,903 ","3,456 ","3,795 ",-339 ,"17,564 ","113,734 ","115,118 ","-1,385 ","21,872 ","22,735 ",-863 ,"-2,248 ","49,207 ","31,936 ","17,271 ","15,023 "
2016．3．6～3．12,"8,923 ","7,711 ","1,212 ","75,578 ","66,614 ","8,964 ","10,176 ","7,711 ","8,843 ","-1,132 ","9,045 ","105,568 ","121,394 ","-15,825 ","35,440 ","25,478 ","9,962 ","-5,863 ","60,737 ","59,305 ","1,432 ","-4,431 "
2016．3．13～3．19,"10,246 ","7,229 ","3,017 ","90,014 ","67,246 ","22,769 ","25,785 ","5,530 ","8,232 ","-2,702 ","23,083 ","99,029 ","105,809 ","-6,780 ","21,811 ","27,420 ","-5,610 ","-12,390 ","55,420 ","40,347 ","15,073 ","2,683 "
2016．3．20～3．26,"6,558 ","6,881 ",-323 ,"47,260 ","35,617 ","11,643 ","11,321 ","2,819 ","2,180 ",639 ,"11,960 ","65,894 ","69,482 ","-3,588 ","11,564 ","29,832 ","-18,268 ","-21,856 ","35,180 ","57,280 ","-22,099 ","-43,955 "
2016．3．27～4．2,"9,467 ","9,945 ",-477 ,"64,828 ","80,382 ","-15,555 ","-16,032 ","4,571 ","3,919 ",651 ,"-15,381 ","98,223 ","94,071 ","4,152 ","18,063 ","17,760 ",302 ,"4,454 ","9,972 ","47,672 ","-37,700 ","-33,245 "
2016．4．3～4．9,"7,838 ","9,898 ","-2,061 ","83,116 ","94,877 ","-11,761 ","-13,821 ","7,686 ","7,068 ",618 ,"-13,203 ","104,847 ","103,382 ","1,465 ","21,020 ","12,856 ","8,163 ","9,629 ","45,325 ","33,386 ","11,939 ","21,568 "
2016．4．10～4．16,"7,831 ","12,866 ","-5,034 ","68,199 ","59,768 ","8,430 ","3,396 ","3,152 ","4,365 ","-1,213 ","2,183 ","106,083 ","100,697 ","5,386 ","21,790 ","14,081 ","7,709 ","13,095 ","37,081 ","39,935 ","-2,854 ","10,241 "
2016．4．17～4．23,"8,191 ","7,983 ",209 ,"61,263 ","51,352 ","9,911 ","10,119 ","4,407 ","5,541 ","-1,134 ","8,985 ","108,899 ","102,883 ","6,016 ","20,966 ","16,871 ","4,095 ","10,111 ","43,352 ","43,765 ",-413 ,"9,698 "
2016．4．24～4．30,"6,780 ","9,099 ","-2,319 ","73,539 ","59,904 ","13,635 ","11,316 ","3,110 ","3,695 ",-585 ,"10,731 ","86,497 ","86,914 ",-418 ,"14,784 ","12,822 ","1,962 ","1,545 ","32,643 ","35,373 ","-2,730 ","-1,185 "
2016．5．1～5．7,"6,003 ","5,828 ",175 ,"48,544 ","45,842 ","2,702 ","2,877 ","5,149 ","4,711 ",438 ,"3,314 ","43,877 ","48,227 ","-4,350 ","3,563 ","3,344 ",219 ,"-4,130 ","4,359 ","31,661 ","-27,302 ","-31,432 "
2016．5．8～5．14,"12,256 ","13,778 ","-1,521 ","72,429 ","61,201 ","11,227 ","9,706 ","7,550 ","6,025 ","1,525 ","11,231 ","103,479 ","102,754 ",725 ,"14,622 ","11,138 ","3,484 ","4,210 ","73,308 ","50,300 ","23,008 ","27,218 "
2016．5．15～5．21,"11,050 ","9,227 ","1,823 ","61,859 ","55,028 ","6,830 ","8,653 ","4,422 ","3,905 ",517 ,"9,171 ","92,614 ","92,207 ",407 ,"18,483 ","13,563 ","4,920 ","5,326 ","47,165 ","47,661 ",-496 ,"4,831 "
2016．5．22～5．28,"8,832 ","7,596 ","1,236 ","81,676 ","87,170 ","-5,494 ","-4,258 ","4,378 ","4,501 ",-124 ,"-4,381 ","78,995 ","80,748 ","-1,753 ","9,732 ","9,052 ",680 ,"-1,073 ","35,675 ","43,560 ","-7,885 ","-8,958 "
2016．5．29～6．4,"9,212 ","8,860 ",352 ,"62,664 ","53,724 ","8,940 ","9,292 ","5,384 ","5,945 ",-561 ,"8,731 ","98,379 ","99,354 ",-975 ,"18,066 ","11,956 ","6,110 ","5,135 ","38,031 ","38,174 ",-143 ,"4,992 "
2016．6．5～6．11,"7,276 ","5,980 ","1,295 ","69,627 ","60,948 ","8,679 ","9,975 ","5,913 ","6,623 ",-711 ,"9,264 ","89,765 ","88,482 ","1,283 ","25,522 ","17,879 ","7,643 ","8,926 ","37,369 ","52,078 ","-14,709 ","-5,783 "
2016．6．12～6．18,"7,819 ","7,095 ",724 ,"67,117 ","71,692 ","-4,575 ","-3,851 ","4,440 ","5,122 ",-682 ,"-4,533 ","99,960 ","102,287 ","-2,328 ","12,636 ","17,514 ","-4,877 ","-7,205 ","57,399 ","43,211 ","14,189 ","6,984 "
2016．6．19～6．25,"9,492 ","7,605 ","1,887 ","68,650 ","64,650 ","4,000 ","5,886 ","4,288 ","4,497 ",-209 ,"5,677 ","95,095 ","96,817 ","-1,722 ","16,541 ","38,117 ","-21,575 ","-23,297 ","49,876 ","51,116 ","-1,240 ","-24,537 "
2016．6．26～7．2,"9,682 ","7,586 ","2,096 ","80,464 ","76,195 ","4,269 ","6,366 ","5,557 ","6,276 ",-720 ,"5,646 ","99,844 ","98,708 ","1,136 ","19,042 ","16,600 ","2,442 ","3,578 ","22,026 ","42,814 ","-20,788 ","-17,210 "
2016．7．3～7．9,"7,723 ","5,511 ","2,212 ","89,956 ","64,458 ","25,497 ","27,709 ","3,787 ","4,021 ",-235 ,"27,474 ","84,831 ","87,899 ","-3,068 ","13,230 ","12,957 ",274 ,"-2,794 ","24,198 ","26,465 ","-2,268 ","-5,062 "
2016．7．10～7．16,"11,233 ","6,713 ","4,520 ","83,634 ","66,489 ","17,145 ","21,664 ","3,346 ","4,035 ",-688 ,"20,976 ","117,214 ","112,777 ","4,437 ","18,349 ","19,502 ","-1,153 ","3,284 ","41,884 ","35,119 ","6,765 ","10,049 "
2016．7．17～7．23,"7,577 ","5,824 ","1,753 ","65,814 ","59,028 ","6,787 ","8,540 ","3,057 ","2,798 ",260 ,"8,800 ","77,571 ","80,287 ","-2,716 ","14,230 ","11,182 ","3,047 ",332 ,"50,024 ","43,699 ","6,325 ","6,656 "
2016．7．24～7．30,"9,975 ","9,245 ",729 ,"71,279 ","68,155 ","3,124 ","3,853 ","4,966 ","4,767 ",199 ,"4,053 ","101,024 ","101,979 ",-955 ,"23,990 ","13,078 ","10,912 ","9,956 ","32,432 ","21,203 ","11,229 ","21,186 "
2016．7．31～8．6,"9,033 ","6,596 ","2,437 ","69,784 ","60,662 ","9,121 ","11,559 ","2,344 ","3,409 ","-1,065 ","10,494 ","99,111 ","104,039 ","-4,928 ","22,565 ","25,228 ","-2,663 ","-7,591 ","33,443 ","31,989 ","1,454 ","-6,137 "
2016．8．7～8．13,"8,179 ","6,765 ","1,414 ","63,455 ","50,479 ","12,976 ","14,391 ","2,598 ","3,450 ",-852 ,"13,538 ","72,447 ","71,502 ",945 ,"14,904 ","10,156 ","4,748 ","5,693 ","45,432 ","62,786 ","-17,355 ","-11,662 "
2016．8．14～8．20,"7,639 ","6,212 ","1,427 ","66,547 ","62,217 ","4,330 ","5,757 ","2,572 ","3,974 ","-1,402 ","4,355 ","80,350 ","82,643 ","-2,293 ","17,229 ","14,310 ","2,919 ",626 ,"39,833 ","31,168 ","8,665 ","9,290 "
2016．8．21～8．27,"9,193 ","5,390 ","3,803 ","71,216 ","70,139 ","1,077 ","4,880 ","2,148 ","2,419 ",-270 ,"4,610 ","75,312 ","75,467 ",-155 ,"9,350 ","6,663 ","2,687 ","2,532 ","41,089 ","43,185 ","-2,095 ",437 
2016．8．28～9．3,"8,820 ","8,053 ",766 ,"69,702 ","82,967 ","-13,265 ","-12,498 ","4,267 ","3,560 ",707 ,"-11,792 ","76,051 ","76,030 ",21 ,"24,541 ","17,467 ","7,073 ","7,095 ","33,037 ","34,159 ","-1,122 ","5,973 "
2016．9．4～9．10,"6,664 ","11,162 ","-4,498 ","58,257 ","64,555 ","-6,298 ","-10,796 ","2,411 ","2,376 ",35 ,"-10,761 ","84,108 ","88,915 ","-4,807 ","24,311 ","13,659 ","10,652 ","5,845 ","62,364 ","41,431 ","20,932 ","26,778 "
2016．9．11～9．17,"8,846 ","5,912 ","2,934 ","88,128 ","74,446 ","13,683 ","16,617 ","3,388 ","3,311 ",76 ,"16,694 ","78,993 ","87,004 ","-8,011 ","19,901 ","25,162 ","-5,261 ","-13,272 ","53,932 ","50,888 ","3,045 ","-10,228 "
2016．9．18～9．24,"7,098 ","6,717 ",382 ,"65,447 ","53,390 ","12,058 ","12,439 ","6,663 ","5,641 ","1,022 ","13,461 ","58,910 ","60,925 ","-2,015 ","14,457 ","42,515 ","-28,058 ","-30,073 ","41,308 ","49,779 ","-8,471 ","-38,543 "
2016．9．25～10．1,"9,742 ","6,120 ","3,622 ","66,880 ","73,248 ","-6,368 ","-2,746 ","6,474 ","6,738 ",-264 ,"-3,010 ","87,813 ","85,296 ","2,517 ","31,935 ","20,016 ","11,920 ","14,437 ","23,464 ","42,429 ","-18,965 ","-4,528 "
2016．10．2～10．8,"8,551 ","7,679 ",871 ,"75,361 ","82,700 ","-7,339 ","-6,467 ","5,616 ","5,956 ",-339 ,"-6,807 ","81,290 ","76,967 ","4,324 ","19,909 ","17,014 ","2,896 ","7,219 ","22,056 ","19,582 ","2,473 ","9,693 "
2016．10．9～10．15,"7,090 ","5,696 ","1,395 ","54,772 ","51,591 ","3,181 ","4,576 ","3,024 ","3,627 ",-603 ,"3,973 ","65,544 ","64,844 ",700 ,"13,592 ","9,946 ","3,646 ","4,346 ","36,901 ","28,625 ","8,276 ","12,622 "
2016．10．16～10．22,"8,100 ","8,156 ",-56 ,"72,565 ","64,823 ","7,743 ","7,686 ","1,970 ","2,985 ","-1,015 ","6,672 ","81,101 ","80,249 ",852 ,"8,318 ","15,843 ","-7,525 ","-6,674 ","50,882 ","50,913 ",-31 ,"-6,704 "
2016．10．23～10．29,"9,560 ","7,507 ","2,053 ","76,202 ","67,280 ","8,923 ","10,976 ","4,151 ","4,231 ",-80 ,"10,896 ","85,167 ","84,077 ","1,089 ","14,564 ","17,242 ","-2,678 ","-1,589 ","39,909 ","38,463 ","1,446 ",-142 
2016．10．30～11．5,"8,470 ","6,559 ","1,910 ","68,917 ","62,865 ","6,052 ","7,963 ","2,270 ","2,435 ",-165 ,"7,797 ","77,178 ","78,242 ","-1,064 ","8,319 ","8,384 ",-65 ,"-1,129 ","31,258 ","32,449 ","-1,191 ","-2,320 "
2016．11．6～11．12,"10,988 ","7,590 ","3,398 ","82,318 ","77,657 ","4,661 ","8,059 ","2,148 ","2,461 ",-313 ,"7,746 ","128,653 ","123,193 ","5,460 ","14,261 ","10,060 ","4,201 ","9,661 ","41,456 ","33,500 ","7,956 ","17,617 "
2016．11．13～11．19,"15,660 ","8,880 ","6,780 ","86,529 ","89,143 ","-2,614 ","4,166 ","2,721 ","2,821 ",-99 ,"4,067 ","113,073 ","108,458 ","4,615 ","24,888 ","35,981 ","-11,093 ","-6,478 ","49,286 ","35,089 ","14,197 ","7,719 "
2016．11．20～11．26,"8,170 ","6,991 ","1,178 ","63,342 ","62,220 ","1,122 ","2,300 ","2,022 ","1,856 ",166 ,"2,466 ","80,808 ","77,503 ","3,305 ","13,047 ","12,925 ",122 ,"3,427 ","49,048 ","47,444 ","1,604 ","5,031 "
2016．11．27～12．3,"13,730 ","14,495 ",-766 ,"89,693 ","98,608 ","-8,914 ","-9,680 ","2,703 ","3,092 ",-389 ,"-10,069 ","123,107 ","119,073 ","4,034 ","21,422 ","14,840 ","6,582 ","10,616 ","31,609 ","36,715 ","-5,106 ","5,510 "
2016．12．4～12．10,"10,234 ","10,847 ",-613 ,"71,685 ","68,952 ","2,733 ","2,119 ","2,898 ","3,260 ",-362 ,"1,757 ","124,598 ","121,825 ","2,772 ","21,146 ","13,838 ","7,309 ","10,081 ","47,754 ","37,936 ","9,818 ","19,899 "
2016．12．11～12．17,"9,773 ","10,432 ",-659 ,"69,680 ","71,825 ","-2,145 ","-2,803 ","2,104 ","2,946 ",-842 ,"-3,645 ","120,944 ","119,802 ","1,142 ","24,665 ","27,363 ","-2,698 ","-1,556 ","70,986 ","49,346 ","21,640 ","20,084 "
